fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
20585,1586918217,Icterus gularis,21.419918,-87.352073,3,2017,25.29167,12,69.36416,195.29503,33.4,16.1,17.3,27.21667,24.01667,27.26667,22.65,1123,187,33,53.73373,457,118,416,151,5
18260,4328316389,Icterus gularis,21.167904,-90.00974,11,2022,26.16667,10.35,67.64705,182.08804,33.7,18.4,15.3,27.7,25.36667,27.95,23.6,601,115,12,69.95438,273,43,205,70,3
20285,2597923775,Icterus gularis,20.916535,-97.442908,7,2018,24.25833,9.63333,52.35507,335.58524,32.9,14.5,18.4,27.3,20.61667,27.71667,19.65,1199,245,27,69.3493,553,100,482,128,3
15859,4800720314,Icterus gularis,26.082693,-98.16415,1,2023,22.86667,11.31667,42.54386,547.27979,35.2,8.6,26.6,26.88333,20.26667,28.93333,15.46667,591,104,15,49.71233,222,81,182,98,33
6399,1161964439,Icterus gularis,20.545687,-88.82283,3,2014,25.8,14.26667,69.25567,195.32022,36.1,15.5,20.6,27.16667,23.9,27.83333,23.13333,1156,201,29,65.11894,532,98,408,115,27
18238,2045763858,Icterus gularis,15.534159,-92.89245,3,2017,26.65833,12.11667,75.72916,82.40239,34.5,18.5,16,26.73333,25.61667,27.7,25.61667,2544,527,2,100.24446,1454,16,740,16,203
18228,2655085546,Icterus gularis,19.05712,-96.007225,1,2019,25.10417,10.625,62.49999,224.06839,33.4,16.4,17,26.76667,23.95,27.36667,21.91667,1517,329,13,100.24715,923,44,575,65,11
11072,4708123755,Icterus gularis,14.324006,-87.586,3,2023,24.12917,13.14167,72.20696,126.58913,33.6,15.4,18.2,24.31667,22.53333,25.6,22.5,1156,206,11,79.87472,543,43,376,75,628
19561,2597706183,Icterus gularis,23.782636,-99.158584,4,2020,23.55,13.7,52.29008,477.72665,35.5,9.3,26.2,28.05,18.76667,28.68333,17.06667,736,159,13,77.61166,337,51,298,53,297
23765,3644197472,Icterus gularis,20.859612,-90.393814,4,2021,26.52917,11.09167,70.20042,175.10332,34.3,18.5,15.8,27.96667,25.76667,28.23333,24.05,735,140,8,80.07886,378,36,270,70,3
16509,2756093636,Icterus gularis,19.293568,-96.73939,8,2019,22.925,11.28333,62.33886,216.30681,32,13.9,18.1,24.63333,20.65,25.2,19.93333,1149,227,22,88.09775,623,73,309,77,599
16087,3597754394,Icterus gularis,14.970536,-89.8861,1,2021,25.50833,9.33333,68.62746,117.64415,32.6,19,13.6,25.9,24.83333,26.85,23.96667,1167,240,8,90.72821,609,32,361,72,520
21839,3032054938,Icterus gularis,26.186563,-97.662271,1,2021,22.91667,10.83333,42.8195,521.99933,34.6,9.3,25.3,26.81667,20.16667,28.76667,15.91667,699,145,21,55.25098,286,102,198,117,14
18670,5006848744,Icterus gularis,21.117717,-86.830219,12,2024,26.3875,10.475,65.88051,199.37546,33.8,17.9,15.9,27.83333,25.11667,28.58333,23.75,1232,192,40,47.9824,494,140,392,192,4
19854,2028460081,Icterus gularis,20.75738,-86.963281,3,2019,26.17917,9.55833,64.14988,194.05315,33.2,18.3,14.9,27.48333,25.05,28.3,23.58333,1308,204,38,51.80731,547,139,402,199,5
4226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10539,2656605373,Icterus gularis,14.170132,-90.380104,1,2019,23.6125,10.45833,78.04726,94.05329,29.8,16.4,13.4,23.85,22.31667,24.56667,22.31667,2046,427,4,94.13532,992,24,681,24,790
11625,2035446935,Icterus gularis,14.576262,-88.568886,1,2017,22.50833,11.3,68.48485,146.16045,31.4,14.9,16.5,23.03333,21.71667,24.18333,20.56667,1271,241,15,81.03484,592,50,428,97,838
21506,3079676710,Icterus gularis,19.175503,-96.537984,1,2020,24.76667,13.01667,64.43895,218.87453,34.8,14.6,20.2,26.46667,24.25,27.11667,21.73333,1059,254,12,105.49117,654,38,259,43,246
484,3160304893,Icterus gularis,14.782341,-88.78378,6,2020,20.88333,10.11667,65.26881,153.0201,29.1,13.6,15.5,21.58333,19.83333,22.58333,18.85,1490,269,22,73.3169,668,90,451,179,1122
23023,1453181294,Icterus gularis,24.028078,-99.305087,10,2016,22.97917,13.90833,50.02998,516.52008,35.7,7.9,27.8,28.03333,15.98333,28.58333,15.98333,784,172,13,77.917,348,54,302,54,269
14165,4227658398,Icterus gularis,17.515753,-92.011986,5,2022,26.44583,10.84167,60.23148,215.01013,35.7,17.7,18,27.25,26.1,28.7,23.51667,2787,437,91,50.28076,1160,300,744,471,54
7356,1770282957,Icterus gularis,14.411393,-88.94903,10,2016,22.00833,10.91667,67.80538,135.42584,30.5,14.4,16.1,22.66667,21.36667,23.55,20.2,1418,267,11,86.06046,693,41,477,78,941
20512,3947177675,Icterus gularis,12.234291,-85.529465,7,2022,25.60833,8.11667,69.37322,88.05558,32.1,20.4,11.7,25.46667,26.13333,26.83333,24.61667,1449,259,12,80.90633,674,64,158,145,255
20306,4872591509,Icterus gularis,26.517217,-99.117964,3,2024,23.37083,13.54167,44.39891,626.81177,37.8,7.3,30.5,27.7,16.95,30.46667,15.01667,535,105,15,56.78053,210,64,163,72,65
6046,1754976757,Icterus gularis,21.01356,-88.94657,5,2016,25.70417,13.575,68.90863,193.61932,35.5,15.8,19.7,27.03333,25.3,27.66667,23.03333,1042,183,23,68.63101,495,84,374,112,14
21187,1899790888,Icterus gularis,18.982744,-95.96502,8,2018,25.25,10.55,60.98265,226.76581,33.9,16.6,17.3,26.86667,24.25,27.56667,22.01667,1490,327,12,101.58036,919,41,569,61,10
21489,4500847614,Icterus gularis,26.478526,-99.091174,12,2023,23.37917,13.575,44.65461,621.75873,37.8,7.4,30.4,27.61667,17.01667,30.43333,15.1,535,106,15,57.34026,211,65,163,72,75
20305,4522805485,Icterus gularis,26.244828,-98.578257,2,2024,23.375,12.78333,44.8538,571.04169,36.7,8.2,28.5,27.46667,20.7,29.76667,15.68333,549,93,13,52.18171,210,70,172,84,41
20367,3044860671,Icterus gularis,26.126387,-97.957097,2,2021,23.13333,11.43333,43.80587,528.19305,35.3,9.2,26.1,28.75,20.51667,29.03333,16.03333,626,119,16,52.19737,235,87,188,103,25
21976,3985880838,Icterus gularis,26.221269,-97.377269,11,2022,22.525,8.31667,36.79941,514.98236,32.8,10.2,22.6,26.4,19.7,28.3,15.61667,704,155,21,56.76474,288,104,175,124,7
23865,5013929791,Icterus gularis,16.902456,-93.134705,2,2015,22.29167,12.65,65.88541,183.49922,32,12.8,19.2,23.26667,20.63333,24.35,19.8,1261,239,18,82.82351,635,69,354,86,998
2086,1773257705,Icterus gularis,20.04286,-90.22941,1,2013,26.63333,13.2,66.33167,196.61145,36.6,16.7,19.9,27.76667,26.38333,28.78333,23.96667,1157,228,19,79.9073,592,64,272,87,8
18365,1173408684,Icterus gularis,19.757767,-88.719406,4,2014,25.94583,14.525,70.16908,191.60162,36.2,15.5,20.7,27.4,24,27.91667,23.3,1222,208,32,61.41881,532,108,426,124,25
20415,4430872028,Icterus gularis,20.744968,-87.131167,1,2021,25.72917,10.325,65.76433,195.2325,33,17.3,15.7,27.1,24.55,27.83333,23.11667,1329,204,41,50.24986,550,147,418,209,17
22590,4014910017,Icterus gularis,26.180254,-98.38426,1,2023,23.2875,12.05833,43.84848,556.04987,36.2,8.7,27.5,27.35,20.61667,29.48333,15.8,559,93,14,50.09803,208,74,173,92,37
19292,4145645016,Icterus gularis,18.153806,-94.121721,6,2023,26.04167,9.38333,59.76646,220.96722,34.1,18.4,15.7,27.18333,27.01667,28.23333,22.83333,2587,460,46,61.91925,1172,178,583,478,12
19824,4162196835,Icterus gularis,20.253942,-96.796648,5,2023,24.30833,8.11667,50.72916,304.57745,31.8,15.8,16,26.4,22.58333,27.35,20.1,1675,320,64,51.95037,701,220,465,284,4
7332,1404786398,Icterus gularis,13.852265,-89.8114,12,2015,19.39583,9.94167,77.06718,81.14125,25.9,13,12.9,19.63333,18.51667,20.36667,18.35,2024,412,4,95.39243,1048,16,285,54,1421
8235,4703936697,Icterus gularis,13.397628,-88.12792,3,2023,26.37083,11.325,76.00672,94.23034,34.1,19.2,14.9,25.78333,25.83333,27.71667,25.31667,1781,395,1,98.83105,968,8,226,354,145
11558,180600511,Icterus gularis,18.933893,-95.98266,3,2008,25.4125,10.90833,61.28277,225.05682,34.3,16.5,17.8,26.98333,24.46667,27.75,22.23333,1511,326,15,98.98309,918,49,570,73,20
19084,3109281140,Icterus gularis,26.067752,-98.145385,4,2021,22.88333,11.33333,42.7673,544.93256,35.1,8.6,26.5,26.88333,20.26667,28.91667,15.5,592,105,15,50.23518,223,80,185,98,34
10712,3151737033,Icterus gularis,18.153355,-94.8066,2,2020,25.8125,10.075,56.284910000000004,241.49275,35.4,17.5,17.9,27.3,25.25,28.38333,22.43333,1755,320,23,79.17158,908,84,301,168,75
12085,4649297970,Icterus gularis,15.78766,-86.68827,9,2023,27.13333,8.43333,66.4042,153.62784,33.3,20.6,12.7,26.08333,27.86667,28.61667,25.01667,2176,323,66,48.78807,942,269,339,676,5
23634,4430519778,Icterus gularis,26.169353,-98.380385,10,2023,23.23333,11.91667,43.49149,557.38159,36.1,8.7,27.4,27.28333,20.58333,29.45,15.73333,557,93,14,50.57882,208,73,174,91,37
12395,2217057261,Icterus gularis,26.331066,-97.44191,11,2018,22.52917,8.975,38.3547,520.74884,33,9.6,23.4,26.41667,19.7,28.38333,15.55,697,151,20,56.42832,280,100,177,122,8
24195,4168683648,Icterus gularis,21.446667,-98.881667,7,1950,24.85833,12.33333,54.57227,376.00674,35.3,12.7,22.6,27.93333,19.66667,28.66667,19.66667,1994,392,48,69.851070000000007,932,158,747,158,96
9610,3564899857,Icterus gularis,16.932156,-95.03328,11,2021,25.2375,9.89167,59.58836,193.34526,34.1,17.5,16.6,26.23333,25.01667,27.4,22.6,1898,384,30,87.47983,1086,99,340,158,249
3790,975114200,Icterus gularis,15.54419,-92.88494,12,2013,26.37917,12.075,75,86.4044,34.2,18.1,16.1,26.5,25.26667,27.46667,25.26667,2526,523,2,100.43764,1446,15,738,15,257
4068,4258014768,Icterus gularis,19.122074,-96.12321,4,2022,25.28333,11.51667,63.98148,230.0527,33.9,15.9,18,27.08333,24.03333,27.58333,22.01667,1495,327,13,99.8275,893,44,574,62,10
13125,4281259062,Icterus gularis,20.799221,-90.19832,11,2022,26.54167,12.88333,70.78754,173.15039,35.5,17.3,18.2,27.73333,26.16667,28.28333,24.11667,803,143,11,75.9505,398,44,304,78,6
13002,4359499542,Icterus gularis,20.69234,-87.04468,4,2022,26.08333,9.71667,64.77779,191.87274,33.1,18.1,15,27.4,24.98333,28.16667,23.51667,1333,211,37,52.91084,563,140,417,199,13
11965,2761180916,Icterus gularis,14.896464,-90.17099,1,2019,25.54583,9.375,68.43066,114.2656,32.6,18.9,13.7,25.88333,24.95,26.86667,24.05,1292,269,6,91.24516,650,28,177,61,526
12073,4190376541,Icterus gularis,13.868711,-89.8476,2,2022,20.70833,10.23333,77.52526,81.82113,27.3,14.1,13.2,20.95,19.83333,21.7,19.66667,1980,397,5,95.14813,1016,17,273,52,1221
15701,4260219315,Icterus gularis,20.385874,-87.60897,4,2022,25.4375,11.85833,71.00798,176.85542,33,16.3,16.7,26.65,24.48333,27.25,23.01667,1180,187,41,53.38477,501,132,395,161,23
11539,3144670619,Icterus gularis,15.90548,-85.98769,2,2020,27.0625,8.74167,67.76486,147.26485,33.5,20.6,12.9,26.08333,27.85,28.48333,24.98333,2240,391,65,58.68073,1045,253,342,740,8
1305,2687119580,Icterus gularis,16.709717,-93.016754,6,2019,25.5,12.91667,65.56684,177.96834,35.5,15.8,19.7,26.1,24.1,27.66667,23.18333,1220,245,10,92.8914,652,37,374,40,398
6669,1761332417,Icterus gularis,26.128815,-97.637314,9,2016,22.77917,10.64167,42.56667,520.66156,34.3,9.3,25,26.61667,17.23333,28.61667,15.8,694,145,20,55.90461,287,99,195,113,16
3163,3150253564,Icterus gularis,15.538887,-87.993256,3,2020,26.6375,10.59167,71.08501,147.58859,34.2,19.3,14.9,26.58333,26.33333,28.11667,24.63333,1459,195,39,46.68072,546,149,296,288,78
890,1367844872,Icterus gularis,26.514244,-99.11757,5,2015,23.375,13.55,44.42623,626.87354,37.8,7.3,30.5,27.7,16.95,30.46667,15.01667,536,106,15,57.30318,211,64,164,72,68
12857,2158795031,Icterus gularis,13.949928,-89.016426,5,2018,24.95417,11.69167,74.94658,91.91048,33.2,17.6,15.6,24.76667,24.25,26.33333,24.01667,1918,347,5,91.12683,969,17,308,56,247
6610,2061416330,Icterus gularis,15.780315,-96.104416,4,2017,27.29167,9.85,72.42648,92.92794,33.8,20.2,13.6,27.88333,25.98333,28.31667,25.98333,1166,265,3,107.73721,659,14,372,14,33
15711,2683463945,Icterus gularis,16.48606,-94.94474,5,2019,27.14583,10.075,65.42208,155.45328,35,19.6,15.4,28.03333,25.51667,28.78333,24.95,1014,262,3,113.38999,615,10,293,12,16
15574,1724202541,Icterus gularis,14.295447,-87.988686,3,2016,22.025,12.13333,71.37255,123.33436,31,14,17,22.2,21.23333,23.41667,20.41667,1632,312,13,84.99868,779,47,528,91,898
16903,3182173063,Icterus gularis,14.959703,-89.51236,6,2020,26.8625,10.89167,71.18736,126.54726,35,19.7,15.3,27.38333,26.28333,28.36667,25.21667,871,188,4,96.52744,473,17,112,38,274
12322,4815501645,Icterus gularis,15.776197,-96.09782,11,2023,27.25833,9.78333,73.00994,90.04629,33.7,20.3,13.4,27.81667,26,28.25,26,1192,270,4,107.43237,671,15,380,15,63
1817,3527925168,Icterus gularis,21.144686,-86.783690000000007,5,2021,26.3375,9.94167,64.97822,197.58917,33.6,18.3,15.3,27.81667,25.03333,28.51667,23.73333,1226,195,38,49.59557,500,136,396,183,3
3784,3230360675,Icterus gularis,18.805412,-89.29372,2,2020,24.725,12.9,70.87913,179.32323,33.8,15.6,18.2,26.13333,24.35,26.46667,22.23333,957,161,16,59.46412,400,70,328,123,214
1329,936001124,Icterus gularis,18.770054,-95.759415,10,2007,25.42083,9.29167,59.18259,220.59279,33.3,17.6,15.7,27.03333,24.33333,27.7,22.31667,1619,362,18,94.87011,966,57,576,101,16
1960,4817556925,Icterus gularis,15.674365,-87.94495,10,2023,26.47083,9.60833,68.63097,155.27771,33.6,19.6,14,26.45,27.28333,28.01667,24.36667,1868,275,47,45.23475,719,191,430,452,36
11717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15908,4215656816,Icterus gularis,21.586094,-88.15533,2,2022,25.69583,11.10833,71.20726,176.58965,33,17.4,15.6,26.91667,24.86667,27.45,23.23333,727,123,17,54.18185,299,70,255,117,2
8682,4761909280,Icterus gularis,13.867247,-87.243164,5,2023,21.2375,11.375,69.78528,126.52928,29.5,13.2,16.3,21.7,19.53333,22.56667,19.48333,1251,271,6,92.33733,599,19,464,49,1059
10464,4631143174,Icterus gularis,19.112095,-96.14146,5,2023,25.19583,11.64167,63.61567,232.4324,34,15.7,18.3,27,23.96667,27.53333,21.9,1446,311,13,100.25409,868,44,565,60,8
23198,2423210789,Icterus gularis,17.951877,-94.726135,1,2019,25.74583,9.79167,56.27395,240.05168,35,17.6,17.4,27.31667,25.05,28.21667,22.38333,1962,355,23,77.16621,989,85,346,210,50
11345,2667010463,Icterus gularis,20.492495,-87.73509,4,2019,25.4125,12.59167,71.13937,183.6143,33.6,15.9,17.7,26.65,24.4,27.31667,22.91667,1151,189,42,55.81075,500,129,411,138,8
16851,3162016571,Icterus gularis,20.703564,-88.47072,4,2020,25.79167,14.05,70.25001,188.36415,35.6,15.6,20,27.25,23.86667,27.76667,23.21667,1225,207,31,64.96694,562,108,440,120,30
9814,3169916752,Icterus gularis,14.509783,-90.378105,8,2020,17.20417,9.775,74.61832,81.72732,23.9,10.8,13.1,17.65,16.16667,18.08333,16.1,1377,293,2,96.26611,737,12,479,39,1755
11782,832102827,Icterus gularis,26.148235,-97.9884,2,2012,23.25833,11.48333,43.82952,530.45795,35.5,9.3,26.2,27.16667,20.61667,29.18333,16.13333,622,117,16,51.7836,233,87,186,103,28
7848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18513,1847523938,Icterus gularis,15.733482,-96.158481,5,2018,27.00833,9.51667,71.0199,97.76675,33.4,20,13.4,27.66667,25.63333,28.06667,25.63333,1159,263,4,106.96226,655,15,373,15,53
16,863443854,Icterus gularis,20.63856,-88.96656,NA,NA,25.71667,13.88333,68.3908,195.34741,35.9,15.6,20.3,27.05,23.83333,27.73333,23.03333,1101,192,25,65.7049,510,90,390,113,27
3361,3688560689,Icterus gularis,20.657227,-88.73593,1,2021,25.7625,13.90833,69.54166,189.7861,35.7,15.7,20,27.15,23.86667,27.75,23.16667,1161,201,28,65.648929999999993,537,96,410,115,29
9226,4835325607,Icterus gularis,20.68718,-87.04993,12,2023,26.12083,9.675,64.93289,191.28105,33.1,18.2,14.9,27.41667,25.01667,28.2,23.58333,1331,212,37,53.31191,564,139,417,196,12
13762,2156631710,Icterus gularis,21.132463,-89.61337,5,2018,25.90417,12.025,65.71039,196.90167,35,16.7,18.3,27.23333,25.45,27.91667,23.16667,839,149,22,63.54289,372,71,283,107,8
361,3615549982,Icterus gularis,16.717152,-94.86688,3,2021,25.5875,9.94167,59.17659,192.57968,34.6,17.8,16.8,26.55,25.46667,27.76667,22.98333,1413,304,19,82.23922,721,70,312,131,224
18818,3061718961,Icterus gularis,25.663067,-100.256915,3,2021,22.45,14.18333,51.20337,503.55103,35,7.3,27.7,25.65,17.33333,28.06667,15.73333,716,181,18,80.89706,359,59,266,60,511
10621,3672502008,Icterus gularis,16.358887,-98.06215,5,2021,26.43333,12.73333,70.74074,117.34435,35,17,18,26.85,26.25,27.85,24.86667,1420,339,1,112.7978,906,7,315,15,222
11864,4669726858,Icterus gularis,21.178778,-86.816216,11,2022,26.35417,10.55833,66.40462,198.64838,33.8,17.9,15.9,27.81667,25.06667,28.53333,23.73333,1227,193,38,48.44926,493,138,396,190,3
13039,2780844728,Icterus gularis,21.30449,-86.81439,5,2019,25.90417,9.425,63.68243,199.34505,33,18.2,14.8,27.41667,24.55,28.08333,23.28333,1188,193,36,51.03831,487,131,399,168,4
220,1709618552,Icterus gularis,22.489424,-99.426735,1,2016,20.54167,12.51667,57.68049,326.18201,30.7,9,21.7,23.15,16.01667,23.85,16.01667,1217,241,12,96.11453,690,53,520,53,1083
4330,1726636250,Icterus gularis,15.736729,-96.15394,3,2016,26.9875,9.49167,70.83333,98.53761,33.4,20,13.4,27.65,25.6,28.05,25.6,1163,264,4,107.0641,658,15,374,15,57
19759,3079746447,Icterus gularis,19.183428,-96.5411,5,2018,24.74167,13.05,64.60397,217.93279,34.8,14.6,20.2,26.45,24.21667,27.08333,21.71667,1064,255,12,105.45786,657,38,260,44,250
17432,4338851721,Icterus gularis,20.570232,-88.78769,11,2021,25.79583,14.04167,69.5132,192.37109,35.9,15.7,20.2,27.18333,23.9,27.8,23.16667,1156,201,29,65.35282,533,96,408,114,27
9569,2797490896,Icterus gularis,18.338453,-88.54154,10,2019,25.82083,10.875,69.71154,170.29999,33,17.4,15.6,27.4,25.16667,27.4,23.4,1287,207,25,62.69285,532,89,532,165,6
16364,1201624225,Icterus gularis,20.985804,-87.21359,12,2014,25.5375,11.79167,68.55621,201.04414,33.3,16.1,17.2,26.96667,24.35,27.63333,22.81667,1252,202,43,53.07561,527,140,427,167,7
8637,2183574086,Icterus gularis,22.045,-99.091,6,2018,25.32083,12.54167,52.69608,394.2453,36.3,12.5,23.8,28.41667,19.88333,29.33333,19.88333,1285,271,17,90.98903,706,65,595,65,92
