fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
58,964307051,Icterus auratus,20.744045,-88.12315,8,2013,25.82083,14.05833,71.3621,182.74994,35.4,15.7,19.7,27.35,23.91667,27.76667,23.35,1157,186,35,61.44233,513,112,412,117,21
59,962442091,Icterus auratus,18.113344,-89.80331,5,2006,25.48333,13.43333,68.53741,202.67902,35.3,15.7,19.6,26.38333,25.05,27.55,22.7,1229,231,29,63.9505,560,93,389,144,244
60,962433467,Icterus auratus,19.171112,-88.54706,5,2006,25.89167,12.93333,73.90475,159.35716,34.4,16.9,17.5,26.85,25.33333,27.45,23.66667,1075,172,30,56.05515,451,99,353,131,24
61,962056808,Icterus auratus,20.941805,-87.422005,8,2013,25.3375,12.60833,70.04631,193.41577,33.6,15.6,18,26.71667,24.2,27.31667,22.71667,1296,207,45,54.85371,557,139,459,163,16
62,961647804,Icterus auratus,20.86234,-87.04811,8,2013,25.75833,10.38333,64.89583,199.31512,33.2,17.2,16,27.18333,24.55,27.91667,23.1,1300,200,43,48.57878,530,149,406,209,13
63,961526052,Icterus auratus,20.985804,-87.21359,8,2013,25.5375,11.79167,68.55621,201.04414,33.3,16.1,17.2,26.96667,24.35,27.63333,22.81667,1252,202,43,53.07561,527,140,427,167,7
64,961494823,Icterus auratus,20.812279,-89.45158,7,2013,25.77083,13.65833,66.95261,203.49733,36,15.6,20.4,27.08333,25.35,27.88333,22.98333,1007,173,24,71.47085,493,77,247,94,17
65,961491684,Icterus auratus,20.659296,-89.36992,7,2013,25.77083,14.025,67.10526,205.0217,36.3,15.4,20.9,27.05,23.83333,27.93333,22.96667,1037,179,24,71.45353,507,80,261,90,17
66,960996177,Icterus auratus,20.394377,-87.315506,2,2009,25.94583,10.175,67.83333,173.95741,32.9,17.9,15,27.11667,24.96667,27.8,23.6,1252,210,36,55.73526,537,129,399,177,3
67,960733714,Icterus auratus,21.050304,-86.85011,7,2013,26.1375,10.20833,64.6097,202.69913,33.6,17.8,15.8,27.58333,24.88333,28.36667,23.46667,1248,194,40,47.91424,502,140,392,199,7
68,960477109,Icterus auratus,20.357222,-89.768974,7,2013,25.525,14.13333,66.66667,210.02704,36.1,14.9,21.2,26.85,23.53333,27.71667,22.63333,1105,202,22,73.19409,539,81,285,83,62
69,960222856,Icterus auratus,20.359735,-89.77055,3,1989,25.55,14.13333,66.66666,208.40302,36.2,15,21.2,26.86667,23.56667,27.73333,22.7,1105,202,22,73.3945,540,80,284,82,53
70,959945503,Icterus auratus,20.563206,-87.17995,5,2010,25.9625,9.85833,65.72221,183.04404,32.9,17.9,15,27.18333,24.93333,27.93333,23.5,1316,216,36,55.20638,566,136,420,187,13
71,959587905,Icterus auratus,20.177711,-89.65208,5,2007,25.50833,14.06667,66.66667,206.34077,36.1,15,21.1,26.81667,23.58333,27.66667,22.68333,1084,202,22,71.8337,522,83,283,88,71
72,959587729,Icterus auratus,20.35879,-89.77203,5,2007,25.55,14.13333,66.66666,208.40302,36.2,15,21.2,26.86667,23.56667,27.73333,22.7,1105,202,22,73.3945,540,80,284,82,53
73,959087392,Icterus auratus,20.488255,-87.73732,7,2013,25.37917,12.54167,71.25947,182.47614,33.5,15.9,17.6,26.6,24.38333,27.26667,22.88333,1151,189,42,55.67011,500,129,410,140,13
74,958994318,Icterus auratus,19.845625,-87.44822,7,2013,26.24167,9.38333,68.9951,157.92451,32.6,19,13.6,27.36667,25.31667,27.9,24.1,1253,206,34,55.5546,528,124,396,175,3
75,958880251,Icterus auratus,20.756817,-86.96104,10,2010,26.17917,9.55833,64.14988,194.05315,33.2,18.3,14.9,27.48333,25.05,28.3,23.58333,1308,204,38,51.80731,547,139,402,199,5
76,958868466,Icterus auratus,20.372162,-87.34117,6,2013,25.92083,10.24167,68.73602,169.87239,32.8,17.9,14.9,27.08333,24.96667,27.71667,23.61667,1240,209,36,55.58554,530,128,393,176,6
77,958856877,Icterus auratus,20.21565,-87.43126,6,2013,25.97917,10.44167,70.5518,159.9781,32.8,18,14.8,27.05,25.13333,27.63333,23.78333,1186,205,35,56.1111,502,122,371,172,4
78,958174169,Icterus auratus,20.105556,-89.55111,5,2013,25.35417,14.19167,66.94183,203.37447,36,14.8,21.2,26.65,23.45,27.46667,22.56667,1088,200,21,69.95184,516,84,286,91,110
79,957913840,Icterus auratus,20.360992,-89.7695,12,1989,25.55,14.13333,66.66666,208.40302,36.2,15,21.2,26.86667,23.56667,27.73333,22.7,1105,202,22,73.3945,540,80,284,82,53
80,957843448,Icterus auratus,20.644743,-87.633194,6,2013,25.4125,12.475,71.28571,181.46034,33.5,16,17.5,26.63333,24.41667,27.3,22.95,1185,188,44,54.2603,506,137,428,145,26
81,956660078,Icterus auratus,20.08965,-89.55073,5,2013,25.32083,14.225,67.09905,205.59735,36,14.8,21.2,26.65,23.41667,27.45,22.51667,1087,200,22,70.08685,516,83,285,92,120
82,956643420,Icterus auratus,20.08735,-89.55058,5,2013,25.32083,14.225,67.09905,205.59735,36,14.8,21.2,26.65,23.41667,27.45,22.51667,1087,200,22,70.08685,516,83,285,92,120
83,956337700,Icterus auratus,20.177307,-89.65174,6,2013,25.50833,14.06667,66.66667,206.34077,36.1,15,21.1,26.81667,23.58333,27.66667,22.68333,1084,202,22,71.8337,522,83,283,88,71
84,956321563,Icterus auratus,20.307505,-89.64908,6,2013,25.40833,14.56667,66.51446,211.93732,36.4,14.5,21.9,26.73333,22.5,27.63333,22.5,1083,204,23,71.8291,521,84,283,84,62
85,956200803,Icterus auratus,20.358307,-89.77161,6,2013,25.525,14.13333,66.66667,210.02704,36.1,14.9,21.2,26.85,23.53333,27.71667,22.63333,1105,202,22,73.19409,539,81,285,83,62
86,956163186,Icterus auratus,20.319517,-89.78645,6,2013,25.5375,14.09167,66.78516,207.34386,36.1,15,21.1,26.85,23.56667,27.7,22.68333,1101,202,22,73.55155,538,80,285,83,67
87,956160112,Icterus auratus,20.174845,-89.60615,6,2013,25.45417,14.14167,66.70598,206.19339,36.1,14.9,21.2,26.76667,23.53333,27.6,22.63333,1086,202,23,71.24888,521,84,284,87,80
88,955456778,Icterus auratus,21.139587,-89.79572,4,2013,26.00833,11.6,65.90909,195.43462,34.7,17.1,17.6,27.4,25.51667,27.98333,23.28333,767,139,19,65.39629,342,62,258,93,5
89,955282663,Icterus auratus,20.717966,-88.28828,4,2013,25.79167,14.01667,71.15059,183.90752,35.4,15.7,19.7,27.28333,23.88333,27.75,23.3,1201,202,31,64.20085,545,107,433,116,27
90,955200865,Icterus auratus,21.119413,-86.8319,5,2013,26.3875,10.475,65.88051,199.37546,33.8,17.9,15.9,27.83333,25.11667,28.58333,23.75,1232,192,40,47.9824,494,140,392,192,4
91,954930239,Icterus auratus,20.39639,-87.31111,5,2013,25.94583,10.175,67.83333,173.95741,32.9,17.9,15,27.11667,24.96667,27.8,23.6,1252,210,36,55.73526,537,129,399,177,3
92,954881230,Icterus auratus,21.120453,-86.83233,5,2013,26.3875,10.475,65.88051,199.37546,33.8,17.9,15.9,27.83333,25.11667,28.58333,23.75,1232,192,40,47.9824,494,140,392,192,4
93,954875869,Icterus auratus,21.330315,-86.92383,5,2013,25.7375,10.375,65.66455,202.03651,33.2,17.4,15.8,27.25,24.43333,27.91667,23.06667,1193,191,38,49.18307,480,134,401,178,4
94,952336137,Icterus auratus,21.134544,-86.7456,3,2013,26.11667,8.9,62.67605,196.03262,33,18.8,14.2,27.58333,24.78333,28.3,23.55,1234,196,38,49.41043,503,136,396,187,4
95,950746287,Icterus auratus,20.986044,-89.61754,4,2013,26.47083,13.10833,68.27258,191.34047,36.1,16.9,19.2,27.75,25.95,28.43333,23.8,955,161,22,68.41818,452,70,352,102,14
96,949743313,Icterus auratus,21.16111,-86.83361,6,1987,26.33333,10.68333,66.77083,198.03963,33.8,17.8,16,27.78333,25.05,28.5,23.71667,1235,188,41,45.86614,481,142,389,208,8
98,948750336,Icterus auratus,21.161041,-86.846924,2,2003,26.29583,10.69167,66.40787,199.36783,33.8,17.7,16.1,27.76667,25.03333,28.46667,23.66667,1239,188,41,45.53187,481,142,389,212,12
99,944630228,Icterus auratus,20.314688,-89.64449,12,2006,25.4125,14.59167,66.62862,213.22339,36.4,14.5,21.9,26.75,23.4,27.65,22.48333,1081,204,23,71.91839,520,84,283,84,60
100,944296080,Icterus auratus,17.90933,-87.97262,3,1995,26.6375,6.70833,62.11419,149.78961,31.7,20.9,10.8,26.9,25.93333,28.1,24.56667,1488,215,39,49.22675,587,128,455,273,3
101,943916769,Icterus auratus,20.41117,-87.303795,2,2013,25.94167,10.15,67.66666,174.2234,32.9,17.9,15,27.11667,24.96667,27.8,23.6,1256,211,36,55.94352,540,130,401,176,3
102,943751238,Icterus auratus,20.680971,-88.574524,1,2005,25.8,14.1,70.14925,187.095,35.7,15.6,20.1,27.21667,23.91667,27.76667,23.25,1218,207,30,64.58815,559,105,433,123,34
103,942969456,Icterus auratus,18.732037,-88.35324,3,2013,25.88333,10.13333,70.86247,157.41277,32.5,18.2,14.3,27.4,25.23333,27.4,23.66667,1108,164,28,51.43331,432,111,432,173,10
104,942864632,Icterus auratus,20.631338,-89.460686,2,2013,25.85417,14.225,66.78403,207.27078,36.7,15.4,21.3,27.1,23.93333,28.06667,23.01667,1070,186,25,71.15091,523,86,265,95,15
105,942102821,Icterus auratus,20.505295,-87.226,2,2013,25.97083,10.04167,66.50109,179.71518,32.9,17.8,15.1,27.15,24.98333,27.9,23.55,1297,215,36,55.50361,558,135,414,182,6
106,942016598,Icterus auratus,20.566751,-89.95378,2,2013,25.94167,13.81667,69.08334,190.24904,36,16,20,27.13333,25.61667,27.93333,23.31667,1061,182,21,74.84045,524,68,276,84,61
107,941772570,Icterus auratus,20.19213,-87.53615,2,2010,25.76667,11.03333,70.27601,165.83582,32.9,17.2,15.7,26.9,24.9,27.46667,23.5,1205,192,38,51.02385,491,131,375,197,12
108,941716456,Icterus auratus,20.661438,-87.04257,2,2010,26.17917,9.64167,64.70918,190.98378,33.1,18.2,14.9,27.45,25.1,28.26667,23.63333,1340,216,36,53.91911,570,138,419,197,12
109,941228610,Icterus auratus,19.72106,-87.81492,7,1991,26.19583,11.25833,70.36459,166.82133,33.7,17.7,16,27.33333,25.31667,27.88333,23.91667,1261,204,37,53.16146,523,129,425,172,10
110,941221440,Icterus auratus,20.1035,-87.4978,1,2002,26.12083,10.575,70.97315,159.06628,33,18.1,14.9,27.21667,25.25,27.76667,23.95,1211,199,35,54.0126,505,123,380,183,-1
111,941090495,Icterus auratus,20.788536,-86.93932,2,2008,26.15833,9.58333,64.31767,195.78319,33.2,18.3,14.9,27.48333,25,28.3,23.56667,1290,201,39,51.26385,538,140,397,196,5
112,940722262,Icterus auratus,18.317575,-88.18314,3,1993,26.31667,8.45,66.53544,161.0524,32.1,19.4,12.7,27.43333,25.63333,27.85,24.06667,1356,223,25,57.61495,544,101,485,206,12
113,940721501,Icterus auratus,18.251307,-88.15801,4,1993,26.5375,8.45833,67.12964,157.36646,32.3,19.7,12.6,27.63333,25.83333,28.05,24.35,1381,226,26,56.72439,551,105,481,215,2
114,940533430,Icterus auratus,17.740505,-88.02557,2,2013,27.13333,6.58333,62.69841,145.9971,32,21.5,10.5,27.56667,26.25,28.5,25.15,1602,226,41,48.80415,610,140,521,290,4
115,940504363,Icterus auratus,20.756205,-88.20747,2,2013,25.80833,14.03333,71.59864,183.61066,35.3,15.7,19.6,27.33333,23.9,27.75,23.31667,1188,196,32,63.13334,533,110,429,116,25
116,940499445,Icterus auratus,19.687845,-87.96446,2,2013,26.02917,11.375,70.21605,171.86752,33.7,17.5,16.2,27.18333,25.11667,27.76667,23.68333,1251,209,39,54.7365,525,132,438,159,17
117,939375465,Icterus auratus,20.871965,-87.08004,2,2013,25.6875,10.55833,65.1749,201.20233,33.2,17,16.2,27.13333,24.46667,27.85,23,1297,201,43,49.11214,532,147,409,205,16
118,939082726,Icterus auratus,20.442616,-87.28834,2,2013,25.88333,10.25,67.43421,177.65306,32.9,17.7,15.2,27.08333,24.9,27.76667,23.48333,1267,211,36,55.95528,546,130,406,176,7
119,939052075,Icterus auratus,20.655916,-87.047424,6,1995,26.2375,9.64167,64.70917,191.34839,33.2,18.3,14.9,27.51667,25.15,28.31667,23.68333,1336,217,36,54.09642,568,137,417,197,6
121,938920515,Icterus auratus,20.398819,-87.30984,1,1990,25.94583,10.175,67.83333,173.95741,32.9,17.9,15,27.11667,24.96667,27.8,23.6,1252,210,36,55.73526,537,129,399,177,3
122,938698006,Icterus auratus,20.89101,-88.13636,2,2013,25.74167,13.98333,71.7094,183.56117,35.2,15.7,19.5,27.26667,23.83333,27.68333,23.25,1240,196,37,60.09201,545,121,444,135,24
123,938493408,Icterus auratus,20.214533,-87.429146,1,2013,25.97917,10.44167,70.5518,159.9781,32.8,18,14.8,27.05,25.13333,27.63333,23.78333,1186,205,35,56.1111,502,122,371,172,4
124,938458686,Icterus auratus,20.263647,-87.403366,1,2013,25.87083,10.35833,69.98873,164.0601,32.7,17.9,14.8,26.96667,24.98333,27.58333,23.63333,1198,206,35,56.10714,509,124,377,172,12
125,938071001,Icterus auratus,19.8791,-87.71896,2,2013,26.00833,11.3,70.62499,167.47908,33.4,17.4,16,27.16667,25.08333,27.7,23.7,1249,196,39,51.03324,512,134,407,188,7
126,938033114,Icterus auratus,20.359625,-89.77055,11,2009,25.55,14.13333,66.66666,208.40302,36.2,15,21.2,26.86667,23.56667,27.73333,22.7,1105,202,22,73.3945,540,80,284,82,53
127,937078661,Icterus auratus,20.92441,-87.12847,1,2013,25.58333,10.98333,66.56566,199.06979,33.2,16.7,16.5,27.01667,24.36667,27.71667,22.91667,1277,201,43,50.68431,530,144,416,187,17
128,936807280,Icterus auratus,18.476118,-89.88989,1,2013,25.72917,13.44167,67.88721,206.30365,35.7,15.9,19.8,26.56667,25.36667,27.85,22.93333,1056,214,25,67.21967,488,80,251,111,163
129,936458327,Icterus auratus,20.858755,-86.991005,1,2013,25.86667,10.13333,64.54352,199.42342,33.2,17.5,15.7,27.28333,24.63333,28.03333,23.21667,1308,198,43,46.75817,525,151,397,223,12
131,936192296,Icterus auratus,20.24336,-87.46369,12,1990,25.8,10.75,70.26144,162.95566,32.8,17.5,15.3,26.9,24.93333,27.48333,23.56667,1188,200,36,54.09419,495,124,371,181,15
132,936010161,Icterus auratus,20.945763,-87.004715,11,2012,25.71667,10.45,64.90683,202.11757,33.2,17.1,16.1,27.18333,24.45,27.91667,23.03333,1283,197,43,47.32464,516,148,400,211,19
133,935983670,Icterus auratus,21.550047,-87.89337,11,2012,25.62917,11.59167,71.5535,184.48277,33.3,17.1,16.2,26.96667,24.61667,27.5,23.08333,782,129,25,53.93209,322,85,279,114,4
134,935742188,Icterus auratus,20.026009,-87.47686,1,2008,26.20417,10.175,70.17242,160.78584,33,18.5,14.5,27.33333,25.26667,27.86667,24.01667,1207,202,34,55.9889,512,122,383,170,0
135,935683236,Icterus auratus,21.293983,-89.58463,1,2013,25.98333,10.2,65.80646,188.85219,33.6,18.1,15.5,27.13333,25.18333,27.83333,23.31667,703,131,21,60.70059,301,72,214,104,0
136,935485979,Icterus auratus,20.007479,-87.48144,1,2008,26.2125,10.14167,69.94254,159.93076,33,18.5,14.5,27.33333,25.3,27.86667,24.03333,1210,202,34,56.33651,514,122,386,166,1
138,934502039,Icterus auratus,20.683346,-88.56912,3,2008,25.8125,14.09167,70.1078,187.54544,35.7,15.6,20.1,27.21667,23.91667,27.78333,23.25,1217,207,31,64.70096,559,106,433,122,32
139,934499446,Icterus auratus,20.49342,-87.73419,3,2008,25.4125,12.59167,71.13937,183.6143,33.6,15.9,17.7,26.65,24.4,27.31667,22.91667,1151,189,42,55.81075,500,129,411,138,8
140,934394430,Icterus auratus,20.85785,-90.1902,1,2013,26.52917,12.74167,70.00916,175.88039,35.5,17.3,18.2,27.75,26.13333,28.3,24.06667,785,142,11,75.95671,389,44,293,74,5
141,934130777,Icterus auratus,20.372454,-87.35283,2,2011,25.84583,10.34167,68.94444,170.23323,32.8,17.8,15,27.01667,24.88333,27.63333,23.53333,1238,207,36,55.12931,527,129,393,177,13
142,934117169,Icterus auratus,20.640112,-87.0727,3,2008,26.325,9.9,65.56292,188.69769,33.3,18.2,15.1,27.6,25.28333,28.36667,23.8,1332,217,36,53.76588,561,139,414,198,10
143,934007267,Icterus auratus,20.400505,-87.308586,2,2011,25.92083,10.19167,67.94444,172.75127,32.9,17.9,15,27.08333,24.95,27.76667,23.6,1251,210,36,56.13107,539,129,400,174,5
144,933197237,Icterus auratus,20.98952,-90.29965,12,2011,26.40417,11.30833,69.37627,179.91739,34.4,18.1,16.3,27.86667,25.66667,28.18333,23.86667,674,128,9,76.819,334,38,243,66,3
145,932991084,Icterus auratus,21.091707,-89.60029,12,2009,25.9125,12.24167,65.81541,197.02475,35.2,16.6,18.6,27.23333,25.46667,27.93333,23.18333,869,153,22,65.32465,395,69,300,104,9
