fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
11,5147041305,Sceloporus formosus,17.188333,-96.601111,7,1976,12.65833,9.78333,67.47126,138.72525,20.2,5.7,14.5,13.2,12.03333,14.41667,10.85,925,173,12,82.58073,469,38,277,75,2625
12,5147364685,Sceloporus formosus,17.556667,-99.731111,4,1950,18.30417,12.05833,74.43416,98.26814,26.5,10.3,16.2,18.65,18.38333,19.46667,16.95,1362,276,7,99.54208,797,34,349,44,2386
13,5147068955,Sceloporus formosus,17.534167,-96.540556,7,1976,14.275,10.4,65,153.03741,23,7,16,14.21667,13.7,16.3,12.46667,1251,227,16,84.62521,655,52,308,121,2459
14,5147393012,Sceloporus formosus,17.412778,-96.5025,2,1976,12.3375,10.50833,67.36111,139.15532,21,5.4,15.6,12.08333,11.98333,14.23333,10.78333,1156,213,16,82.8457,590,52,141,93,2838
15,5147400419,Sceloporus formosus,17.333333,-96.487222,7,1977,17.05833,12.35,63.98964,168.66904,27.1,7.8,19.3,17.11667,16.41667,19.21667,14.96667,1350,252,19,82.0528,688,59,342,135,2008
16,5147401145,Sceloporus formosus,17.330556,-96.487222,5,1972,17.05833,12.35,63.98964,168.66904,27.1,7.8,19.3,17.11667,16.41667,19.21667,14.96667,1350,252,19,82.0528,688,59,342,135,2008
17,5147160166,Sceloporus formosus,17.434722,-96.511944,7,1976,12.69167,10.7,67.72152,139.85112,21.4,5.6,15.8,12.43333,12.35,14.61667,11.13333,1165,215,16,83.14841,599,51,134,99,2789
18,5147396308,Sceloporus formosus,17.534167,-96.526111,7,1976,14.47917,10.475,63.87196,157.51564,23.3,6.9,16.4,14.48333,13.85,16.53333,12.58333,1300,238,16,85.24748,684,53,316,126,2368
19,476673861,Sceloporus formosus,15.2,-87.45,8,1931,22.47083,11.04167,69.01042,161.32205,30.8,14.8,16,23.25,22.63333,24.3,20.35,1210,188,24,58.70192,489,98,332,137,844
20,476695447,Sceloporus formosus,14.56605,-90.49827,1,1946,18.44583,10.24167,73.68105,89.70807,25.5,11.6,13.9,18.91667,17.85,19.43333,17.25,1334,274,5,96.26415,704,16,448,47,1582
21,476507546,Sceloporus formosus,14.9125,-91.36145,8,1958,13.02917,13.55833,70.98604,112.78415,22.2,3.1,19.1,13.85,11.43333,14.16667,11.43333,1298,257,3,86.35089,614,24,464,24,2484
22,476720554,Sceloporus formosus,18.8306522,-97.0900533,8,1961,20.525,14.21667,67.69841,218.45012,30.7,9.7,21,21.76667,18.5,22.85,17.48333,1299,239,28,75.91199,633,98,364,105,1188
23,476624793,Sceloporus formosus,19.6106158,-97.0400546,8,1971,13.42083,11.225,63.0618,192.14645,21.8,4,17.8,14.65,13.05,15.41667,10.76667,1167,234,37,63.56399,523,128,277,151,2225
24,476759904,Sceloporus formosus,16.2007814,-96.4200294,11,1968,14.02917,10.59167,73.55324,102.76758,21.5,7.1,14.4,14,13.05,15.38333,12.78333,1209,226,11,87.66145,617,38,380,59,2872
25,476623309,Sceloporus formosus,17.5307114,-98.1300737,9,1971,21.45833,15.58333,68.9528,164.78406,32.7,10.1,22.6,22.18333,19.45,23.55,19.38333,859,171,4,98.61965,491,19,273,23,1641
26,476625018,Sceloporus formosus,17.4007223,-96.5100351,9,1971,13.19583,10.64167,67.35232,143.18549,21.9,6.1,15.8,12.98333,12.8,15.13333,11.56667,1142,210,16,82.94375,587,51,307,102,2695
27,476497032,Sceloporus formosus,8.80448,-82.54069,1,1940,8.24167,8.9,80.18018,51.73504,13.5,2.4,11.1,8.25,7.73333,8.76667,7.48333,2128,354,4,72.33045,947,23,690,106,3273
28,476678712,Sceloporus formosus,17.430722,-96.1000255,,,13.21667,8.51667,65.01272,124.6875,20.2,7.1,13.1,13.21667,12.56667,14.9,11.8,1643,303,29,78.44747,829,94,385,187,2598
29,476760515,Sceloporus formosus,14.66842,-90.99042,8,1958,14.7375,12.34167,73.02761,96.03799,23.2,6.3,16.9,15.26667,14.18333,15.78333,13.45,2052,375,11,84.88517,973,54,656,117,2174
30,476632699,Sceloporus formosus,17.5607053,-99.6901104,7,1965,17.91667,12.01667,71.95609,118.28958,26.3,9.6,16.7,18.28333,17,19.31667,16.31667,1328,268,6,100.45345,784,33,342,40,2311
31,476674617,Sceloporus formosus,16.7174357,-92.7166133,,,14.9125,13.30833,70.78901,145.83809,23.6,4.8,18.8,16.2,12.88333,16.31667,12.88333,1071,220,6,89.16132,536,27,487,27,2312
32,476681729,Sceloporus formosus,8.4,-82.31667,,,26.62083,8.475,73.06033,69.1329,32.9,21.3,11.6,25.98333,27.01667,27.6,25.9,2841,527,16,66.81264,1253,136,464,1009,40
33,476695452,Sceloporus formosus,14.53901,-90.79313,10,1946,19.08333,11.26667,77.16895,76.88047,26.3,11.7,14.6,19.53333,18.16667,19.91667,18.05,1382,310,1,100.08553,721,17,177,42,1483
34,476497867,Sceloporus formosus,14.0167,-87.1,9,1946,19.49167,10.68333,65.9465,167.01706,27.6,11.4,16.2,20.28333,18.16667,21.2,17.16667,1251,233,14,82.60435,554,45,456,50,1361
35,476661444,Sceloporus formosus,17.5557061,-99.503436,,,23.05833,13.93333,70.01675,166.43091,33,13.1,19.9,23.53333,23.46667,25.06667,20.9,805,181,2,107.38961,506,12,193,16,1261
36,476699318,Sceloporus formosus,14.0167,-87.0833,7,1945,17.825,10.3,65.60509,167.84055,25.7,10,15.7,18.65,16.5,19.55,15.48333,1387,251,18,79.57647,610,59,494,69,1677
37,476802116,Sceloporus formosus,17.3307258,-96.4900344,11,1971,17.05833,12.35,63.98964,168.66904,27.1,7.8,19.3,17.11667,16.41667,19.21667,14.96667,1350,252,19,82.0528,688,59,342,135,2008
38,476754514,Sceloporus formosus,16.1207851,-96.4800305,9,1968,15.32083,10.30833,76.35802,84.11189,22.1,8.6,13.5,15.43333,14.4,16.41667,14.28333,1204,231,6,93.36755,645,26,380,36,2673
39,476759906,Sceloporus formosus,16.2407791,-96.5300321,11,1968,17.37083,11.34167,72.23991,115.23609,25.4,9.7,15.7,17.83333,16.86667,18.85,15.91667,1052,201,10,89.32307,562,36,326,53,2254
40,476498276,Sceloporus formosus,14.41661,-90.12225,10,1946,19.54167,9.63333,74.677,85.93956,26.2,13.3,12.9,20.03333,18.48333,20.45,18.38333,1626,317,2,93.63934,798,13,258,39,1410
41,476502904,Sceloporus formosus,17.5607051,-99.760112,,1936,18.85,12.05,73.92638,102.09177,27.2,10.9,16.3,19.15,19,20.08333,17.46667,1332,271,6,100.48078,786,31,340,43,2306
42,476696000,Sceloporus formosus,14.62111,-90.52694,1,1946,19.5375,11.30833,75.38889,83.28825,27.1,12.1,15,19.93333,18.96667,20.45,18.45,1254,266,4,97.32114,653,16,420,18,1527
43,476491372,Sceloporus formosus,9.9333,-84.0833,,,20.86667,11.03333,82.33831,58.24453,28,14.6,13.4,20.68333,20.76667,21.68333,20.23333,3101,405,115,38.83239,1132,413,540,700,1156
44,476492413,Sceloporus formosus,8.8078,-82.47257,12,1931,18.1,9.45,78.74999,64.3499,24.2,12.2,12,17.68333,17.91667,18.91667,17.35,2660,481,16,69.21715,1141,111,451,491,1521
45,476655178,Sceloporus formosus,26.71192,-80.05947,,,24.04167,8.98333,48.82246,351.36639,32.5,14.1,18.4,27.21667,19.51667,28.03333,19.51667,1499,212,60,42.64613,529,196,524,196,11
46,476487228,Sceloporus formosus,19.6006165,-96.9500524,8,1971,17.925,10.33333,60.07752,216.26479,26.2,9,17.2,19.38333,15.58333,20.08333,14.9,1594,308,46,73.67858,781,141,408,143,1449
47,476780787,Sceloporus formosus,17.3907229,-96.4700341,10,1971,11.425,9.46667,68.10551,126.89472,19,5.1,13.9,11.33333,10.96667,13.13333,9.91667,1176,217,16,81.7507,593,54,338,95,2896
48,476624906,Sceloporus formosus,17.4107219,-96.5000349,9,1971,12.3375,10.50833,67.36111,139.15532,21,5.4,15.6,12.08333,11.98333,14.23333,10.78333,1156,213,16,82.8457,590,52,141,93,2838
49,476683170,Sceloporus formosus,13.63274,-86.47962,,1908,23.90417,11.475,72.16982,106.84438,31.8,15.9,15.9,24.11667,23.16667,25.16667,22.55,996,185,5,86.57874,467,23,345,62,605
50,476625474,Sceloporus formosus,17.0807372,-96.76004,9,1971,21.73333,16.55,71.03004,155.04152,32.8,9.5,23.3,22.55,19.73333,23.55,19.71667,665,142,4,92.49757,350,16,245,20,1568
51,476780784,Sceloporus formosus,17.410722,-96.4400334,10,1971,11.80833,8.85,66.04478,128.34317,19,5.6,13.4,11.85,11.21667,13.51667,10.23333,1249,227,20,78.94944,622,64,332,124,2778
52,476694290,Sceloporus formosus,20.77779,-86.90285,7,1954,,,,,,,,,,,,,,,,,,,,
53,476706468,Sceloporus formosus,10.03562,-83.6833,,1956,19.40833,9.11667,81.3988,60.48417,25.1,13.9,11.2,18.78333,19.66667,20.08333,18.61667,3438,402,130,32.80798,1104,478,862,975,1312
54,476624908,Sceloporus formosus,17.1807292,-97.850066,9,1971,15.65833,13.28333,72.19203,133.44788,24.4,6,18.4,16.58333,13.81667,17.08333,13.81667,991,212,7,99.51933,581,25,333,25,2392
55,476625019,Sceloporus formosus,17.4007224,-96.4900346,9,1971,11.44167,9.91667,67.92238,129.48909,19.5,4.9,14.6,11.23333,11.05,13.2,9.96667,1177,216,16,81.94617,594,55,345,93,2970
56,476699532,Sceloporus formosus,14.0076,-87.0102,3,1946,22.85833,11.6,68.23529,134.11043,31.5,14.5,17,23.21667,21.96667,24.31667,21.03333,871,165,7,82.43401,393,30,304,64,793
57,476695448,Sceloporus formosus,14.4616,-90.56814,12,1946,21.17917,10.325,75.36497,89.45437,28,14.3,13.7,21.73333,20.05,22.13333,19.96667,1320,309,1,104.12822,717,6,463,30,1192
58,476696001,Sceloporus formosus,15.40998,-91.15299,,1946,16.52917,13.05833,71.74908,133.69672,25.6,7.4,18.2,17.48333,15.5,17.95,14.71667,2030,353,45,70.58577,914,146,584,157,1908
59,476694281,Sceloporus formosus,18.2406828,-96.1900301,7,1954,25.94167,11.1,58.73016,236.84319,35.8,16.9,18.9,27.26667,25.43333,28.55,22.66667,2079,448,29,95.09811,1215,94,460,117,30
60,476699214,Sceloporus formosus,14.0833,-87.1333,9,1946,19.66667,10.95,66.36364,166.83325,27.9,11.4,16.5,20.41667,18.35,21.4,17.35,1234,224,16,80.08263,537,49,448,58,1349
61,476759902,Sceloporus formosus,19.5906168,-97.0200541,8,1968,14.00417,11.025,63.36207,187.40401,22.1,4.7,17.4,15.23333,13.58333,15.93333,11.41667,1247,246,40,62.23186,550,136,289,162,2146
62,5008114657,Sceloporus formosus,17.292381,-98.381487,7,2024,16.175,12.75,72.44318,126.06816,24.7,7.1,17.6,16.93333,14.48333,17.65,14.48333,1192,237,8,99.36226,689,34,364,34,2493
63,4442468333,Sceloporus formosus,18.904643,-97.279428,11,2019,10.69167,14.11667,71.2963,124.73306,20.7,0.9,19.8,11.08333,9.93333,12.26667,9.15,905,161,19,77.85076,458,59,269,75,2814
64,5007423782,Sceloporus formosus,17.161786,-96.588347,12,2024,13.26667,10.03333,68.72147,131.72514,20.9,6.3,14.6,13.68333,12.73333,14.98333,11.61667,900,171,10,84.40468,461,34,273,67,2592
65,3902464517,Sceloporus formosus,17.316074,-96.483322,8,2022,17.05,12.33333,64.23611,167.67122,27,7.8,19.2,17.11667,16.4,19.2,14.96667,1277,239,18,82.52617,652,55,330,123,2022
66,4436133429,Sceloporus formosus,19.263444,-97.114494,10,2023,12.75,11.56667,64.61825,182.91829,21.2,3.3,17.9,13.76667,11.15,14.73333,10.26667,940,167,27,67.03516,436,92,258,94,2260
67,1945466360,Sceloporus formosus,17.192131,-96.560279,11,2018,14.80833,10.71667,65.34553,153.88652,23.2,6.8,16.4,15.4,14.1,16.73333,12.81667,831,159,9,84.05072,424,31,248,69,2259
68,3466044818,Sceloporus formosus,17.341673,-96.475483,8,2021,14.48333,10.68333,65.14227,152.2309,23.2,6.8,16.4,14.43333,13.95,16.48333,12.65,1073,200,12,84.29897,555,42,280,99,2360
69,4993945631,Sceloporus formosus,17.3285,-96.452035,11,2024,15.28333,10.91667,63.84015,160.07573,24.1,7,17.1,15.41667,14.58333,17.33333,13.26667,1146,218,12,83.5695,591,45,293,112,2149
70,3468701304,Sceloporus formosus,16.169665,-96.502925,10,2017,16.65833,10.71667,76.00473,88.21032,23.8,9.7,14.1,16.71667,15.73333,17.81667,15.6,1151,217,6,93.97234,623,25,356,35,2455
71,1802630820,Sceloporus formosus,17.343633,-96.500632,8,2016,16.42917,12.04167,64.05142,165.57692,26.4,7.6,18.8,16.36667,15.9,18.61667,14.43333,1155,215,14,82.99872,590,48,115,112,2125
72,1227754847,Sceloporus formosus,16.935793,-95.673084,8,2013,20.77083,11.225,71.0443,122.50155,28.6,12.8,15.8,21.48333,19.18333,22.21667,19.18333,793,155,12,84.83322,404,38,264,38,1378
73,1805368770,Sceloporus formosus,18.071411,-96.964753,11,2016,17.00417,11.69167,62.18972,194.12341,26.9,8.1,18.8,17.41667,17.53333,19.5,14.6,1341,266,13,90.0863,738,53,314,131,2038
74,4028701882,Sceloporus formosus,18.929624,-97.18026,1,2023,9.62083,10.99167,70.91398,113.46722,17.6,2.1,15.5,9.95,8.9,11.03333,8.21667,1216,222,24,81.9538,638,77,333,103,3094
75,4952165940,Sceloporus formosus,19.152062,-97.193868,7,2022,11.25417,11.35833,64.90476,187.80379,19.5,2,17.5,12.38333,9.6,13.21667,8.68333,808,133,23,64.68688,361,75,233,78,2334
76,3399486603,Sceloporus formosus,18.929313,-97.132187,10,2021,17,12.76667,65.47009,207.95541,26.3,6.8,19.5,18.2,15.16667,19.21667,14.13333,1523,276,32,72.75092,735,113,403,128,1607
77,3355451836,Sceloporus formosus,17.331708,-96.453001,8,2021,15.28333,10.91667,63.84015,160.07573,24.1,7,17.1,15.41667,14.58333,17.33333,13.26667,1146,218,12,83.5695,591,45,293,112,2149
78,3988692651,Sceloporus formosus,16.887685,-97.674994,11,2022,16.575,12.2,76.24999,102.85693,24.2,8.2,16,17.3,15.13333,17.63333,15.13333,1124,254,9,101.22356,680,31,369,31,2371
79,1586946430,Sceloporus formosus,17.134098,-96.683327,8,2016,14.10833,10.5,70.4698,127.0618,21.8,6.9,14.9,14.51667,13.58333,15.75,12.51667,832,162,6,85.63773,429,25,257,56,2486
80,3044957586,Sceloporus formosus,16.28126,-96.657744,8,2014,18.28333,12.4,72.09303,120.96831,27,9.8,17.2,18.78333,17.73333,19.8,16.73333,887,182,10,87.90178,472,34,296,48,2010
81,1802600214,Sceloporus formosus,17.628665,-96.36757,4,2007,20.04167,10.85,62.71676,186.97147,28.5,11.2,17.3,20.9,20.13333,22.18333,17.51667,2952,494,62,73.29348,1463,209,601,305,1517
82,3112513393,Sceloporus formosus,16.886046,-97.681861,9,2020,17.85833,12.33333,75.66462,100.3139,25.7,9.4,16.3,18.53333,16.43333,18.91667,16.43333,1174,266,8,101.14625,705,32,388,32,2187
83,4028661009,Sceloporus formosus,18.683311,-97.288656,8,2022,10.66667,12.16667,68.73824,153.62784,19.8,2.1,17.7,11.45,9.51667,12.48333,8.68333,769,144,14,78.96936,391,51,240,54,2665
84,4976199253,Sceloporus formosus,17.193672,-96.639864,3,2024,11.32917,9.59167,68.5119,129.23654,18.7,4.7,14,11.81667,10.73333,12.98333,9.66667,967,183,10,83.13781,486,37,314,65,2906
85,3457045279,Sceloporus formosus,17.285467,-96.5742,12,2021,17.78333,13.25,64.63415,174.02107,28.3,7.8,20.5,17.98333,17.01667,19.96667,15.56667,1123,206,15,82.1527,565,48,315,100,1921
86,4162164029,Sceloporus formosus,17.155867,-96.61315,6,2023,14.64583,10.625,67.24683,143.80318,22.6,6.8,15.8,15.25,13.95,16.43333,12.76667,766,156,5,90.00928,408,21,246,42,2288
87,3712611303,Sceloporus formosus,17.591258,-96.551027,4,2017,17.75833,12.15,61.9898,196.99831,27.8,8.2,19.6,18.18333,16.63333,20.2,15.23333,2493,475,32,85.35239,1332,120,539,260,1838
88,4921977635,Sceloporus formosus,16.173968,-96.775235,8,2024,19.475,11.46667,75.93819,96.21237,26.7,11.6,15.1,20.06667,18.21667,20.56667,18.21667,1014,215,4,95.30223,555,24,356,24,1787
89,5104286137,Sceloporus formosus,19.618024,-97.031555,10,2023,13.775,11.11667,62.80603,191.9221,22.1,4.4,17.7,15.01667,13.38333,15.76667,11.13333,1209,243,38,63.38478,539,132,284,156,2178
90,4908418869,Sceloporus formosus,17.128011,-96.531453,7,2024,12.8,9.81667,69.13146,126.32928,20.3,6.1,14.2,13.15,12.33333,14.46667,11.25,952,180,10,83.72924,474,36,302,63,2726
91,3712636378,Sceloporus formosus,16.072862,-96.573632,6,2021,18.08333,10.55,79.92424,68.43489,24.7,11.5,13.2,18.36667,17.31667,18.98333,17.28333,1232,233,6,93.34995,661,28,380,39,2272
92,3031636059,Sceloporus formosus,17.503525,-96.493351,9,2020,11.76667,9.48333,65.85648,139.7617,19.6,5.2,14.4,11.81667,11.16667,13.6,10.05,1226,225,17,83.79749,639,55,324,107,2739
93,1890090878,Sceloporus formosus,17.854722,-97.510556,4,2018,13.90833,14.28333,71.06136,135.64381,24.1,4,20.1,14.4,12.33333,15.6,12.16667,685,147,8,90.27426,358,25,250,33,2574
94,2423147627,Sceloporus formosus,17.089005,-96.067788,6,2013,15.14167,9.53333,63.55555,141.46689,23.2,8.2,15,15.21667,14.48333,17,13.45,1234,236,16,83.09422,639,54,315,114,2321
95,3961234676,Sceloporus formosus,16.142006,-96.438721,8,2022,16.7875,11.05833,75.22675,94.70349,24.1,9.4,14.7,17.25,15.7,17.96667,15.56667,1160,219,4,94.48015,631,25,360,32,2331
96,1571078070,Sceloporus formosus,17.193447,-96.640015,5,2017,11.32917,9.59167,68.5119,129.23654,18.7,4.7,14,11.81667,10.73333,12.98333,9.66667,967,183,10,83.13781,486,37,314,65,2906
97,4405109946,Sceloporus formosus,17.506673,-96.598589,8,2023,21.05,14.06667,63.07922,231.76202,32.2,9.9,22.3,21.86667,19.5,23.81667,18.03333,1493,282,24,82.37357,788,88,377,132,1297
98,3112516388,Sceloporus formosus,16.869866,-97.593198,9,2020,15.87917,12.775,74.27325,118.50314,24.1,6.9,17.2,16.7,14.8,17.16667,14.25,1081,250,8,103.19419,668,28,361,28,2392
99,1914223260,Sceloporus formosus,18.815796,-97.328917,9,2018,11.80833,14.08333,70.41666,155.51723,22,2,20,12.53333,10.71667,13.7,9.81667,621,110,14,68.55273,287,48,200,66,2455
100,2237501017,Sceloporus formosus,17.002177,-96.537033,10,2008,21.02917,15.99167,71.07407,136.43944,31.9,9.4,22.5,21.63333,19.35,22.65,19.28333,643,142,2,92.97665,335,11,263,17,1630
101,4945956236,Sceloporus formosus,17.180794,-96.645853,8,2024,10.6375,9.49167,70.30865,118.47755,17.8,4.3,13.5,11.03333,9.36667,12.16667,9.13333,1008,192,11,84.63009,512,39,335,59,3108
102,3712412524,Sceloporus formosus,17.19315,-96.640105,3,2022,11.32917,9.59167,68.5119,129.23654,18.7,4.7,14,11.81667,10.73333,12.98333,9.66667,967,183,10,83.13781,486,37,314,65,2906
103,3902135338,Sceloporus formosus,17.313759,-96.491507,6,2018,18.08333,13.03333,64.20361,175.07574,28.5,8.2,20.3,18.26667,17.33333,20.3,15.88333,1383,256,20,81.69954,703,63,360,131,1890
104,4976459810,Sceloporus formosus,17.339663,-96.493686,1,2024,16.56667,12.1,64.02116,166.46503,26.5,7.6,18.9,16.55,15.98333,18.73333,14.55,1191,222,15,82.75655,608,51,118,117,2100
105,2397666272,Sceloporus formosus,16.929816,-97.1416,8,2019,16.45,12.43333,73.13725,126.67065,25,8,17,17.01667,15.71667,18.01667,14.78333,900,203,7,93.5919,529,29,279,75,2292
106,3712561403,Sceloporus formosus,16.267313,-96.66686,8,2021,17.87917,12.24167,71.58869,120.08441,26.5,9.4,17.1,18.36667,17.31667,19.38333,16.33333,941,190,11,88.01745,500,36,307,51,2067
107,4976496034,Sceloporus formosus,17.321609,-96.467248,8,2024,15.79583,11.45833,64.37266,160.02071,25.1,7.3,17.8,15.81667,15.18333,17.86667,13.83333,1074,203,12,82.91711,549,45,280,104,2175
108,2331888534,Sceloporus formosus,17.193639,-96.639777,7,2019,11.32917,9.59167,68.5119,129.23654,18.7,4.7,14,11.81667,10.73333,12.98333,9.66667,967,183,10,83.13781,486,37,314,65,2906
109,3966466813,Sceloporus formosus,17.347595,-96.492314,11,2022,16.35833,11.96667,63.99287,165.95227,26.2,7.5,18.7,16.35,15.78333,18.51667,14.35,1208,226,15,82.84443,618,51,120,118,2103
110,4137833670,Sceloporus formosus,17.188617,-96.619797,6,2023,11.34583,9.55833,68.76498,126.57119,18.7,4.8,13.9,11.8,10.78333,12.98333,9.73333,980,185,11,82.31034,488,40,319,67,2920
111,4127029870,Sceloporus formosus,16.093366,-96.467727,5,2012,15.92083,10.44167,76.77696,84.99889,22.7,9.1,13.6,16.06667,14.98333,17.01667,14.86667,1238,236,6,92.46208,663,30,380,39,2557
112,3466019700,Sceloporus formosus,17.340712,-96.47846,8,2021,15.34583,11.175,64.97093,156.19711,24.4,7.2,17.2,15.33333,14.78333,17.38333,13.45,1069,200,12,83.46851,549,43,278,103,2230
113,2609107090,Sceloporus formosus,17.329502,-96.451073,2,2020,15.28333,10.91667,63.84015,160.07573,24.1,7,17.1,15.41667,14.58333,17.33333,13.26667,1146,218,12,83.5695,591,45,293,112,2149
114,3712644417,Sceloporus formosus,16.267458,-96.665958,8,2021,17.825,12.16667,71.99211,119.3448,26.4,9.5,16.9,18.3,17.28333,19.33333,16.3,954,191,11,87.97101,507,36,309,52,2100
115,3712685445,Sceloporus formosus,16.879771,-97.663836,7,2021,16.47083,12.19167,76.19791,103.77988,24.1,8.1,16,17.2,15.01667,17.53333,15.01667,1111,253,8,102.39749,678,28,368,28,2395
116,3354986820,Sceloporus formosus,17.328823,-96.476179,8,2021,16.25833,11.76667,64.29873,163.37119,25.8,7.5,18.3,16.3,15.63333,18.36667,14.25,1194,224,15,82.54891,609,50,306,118,2102
117,3058763360,Sceloporus formosus,17.187132,-96.61806,3,2019,11.34583,9.55833,68.76498,126.57119,18.7,4.8,13.9,11.8,10.78333,12.98333,9.73333,980,185,11,82.31034,488,40,319,67,2920
118,3466015698,Sceloporus formosus,17.344534,-96.47024,8,2021,13.89583,10.325,65.76433,145.84331,22.2,6.5,15.7,13.86667,13.35,15.81667,12.11667,1099,203,13,83.70974,568,43,286,104,2436
119,1880527293,Sceloporus formosus,17.315965,-96.483557,6,2018,18.08333,13.03333,64.20361,175.07574,28.5,8.2,20.3,18.26667,17.33333,20.3,15.88333,1383,256,20,81.69954,703,63,360,131,1890
120,5108332165,Sceloporus formosus,17.322704,-96.239171,4,2014,18.5125,10.625,62.1345,175.34541,27.1,10,17.1,19.06667,17.26667,20.66667,16.3,2126,369,39,75.41956,1063,140,485,186,1693
121,3070637682,Sceloporus formosus,17.115318,-96.05208,4,2017,14.42083,9.44167,64.22902,138.52238,22.2,7.5,14.7,14.5,13.78333,16.23333,12.75,1262,245,18,84.25783,659,55,326,109,2394
122,3923493886,Sceloporus formosus,16.13513,-96.44362,7,2022,17.25417,11.175,75.50675,95.59521,24.6,9.8,14.8,17.73333,16.15,18.45,16.03333,1152,222,4,94.63221,635,26,360,33,2238
123,2850606783,Sceloporus formosus,17.635829,-96.528271,7,2020,13.20417,9.35833,63.23198,147.77837,21,6.2,14.8,13.33333,12.41667,15.11667,11.38333,1424,261,18,85.05584,754,60,334,144,2445
124,3465895533,Sceloporus formosus,17.329495,-96.454883,8,2021,15.28333,10.91667,63.84015,160.07573,24.1,7,17.1,15.41667,14.58333,17.33333,13.26667,1146,218,12,83.5695,591,45,293,112,2149
125,1805366462,Sceloporus formosus,17.308155,-96.445203,4,2016,15.9625,11.425,63.47222,165.95625,25.2,7.2,18,16.13333,15.21667,18.06667,13.85,1244,235,15,83.08091,638,49,321,120,2060
126,4127289700,Sceloporus formosus,16.093153,-96.467966,5,2012,15.92083,10.44167,76.77696,84.99889,22.7,9.1,13.6,16.06667,14.98333,17.01667,14.86667,1238,236,6,92.46208,663,30,380,39,2557
127,1305156476,Sceloporus formosus,17.341135,-96.479874,7,2015,15.34583,11.175,64.97093,156.19711,24.4,7.2,17.2,15.33333,14.78333,17.38333,13.45,1069,200,12,83.46851,549,43,278,103,2230
