fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
14,4430477180,Sceloporus licki,23.693732,-109.913677,9,2023,20.2125,14.20833,58.95574,407.7049,31.9,7.8,24.1,25.13333,19.03333,25.13333,15.2,488,173,1,135.12402,368,6,368,46,722
15,2252056609,Sceloporus licki,23.21728,-109.869643,6,2019,20.74583,12.425,56.22172,397.00845,31.4,9.3,22.1,25.58333,19.46667,25.58333,15.91667,465,172,1,138.4713,351,4,351,41,516
16,1621790115,Sceloporus licki,23.688844,-109.941731,8,2017,19.675,14.36667,59.61273,396.79111,31.4,7.3,24.1,24.43333,18.55,24.43333,14.78333,514,177,1,134.14066,389,5,389,49,850
17,1933586178,Sceloporus licki,23.504207,-109.798397,10,2018,21.7375,12.775,54.13136,433.39633,33.3,9.7,23.6,27.08333,20.2,27.08333,16.56667,422,162,1,140.49701,318,4,318,37,378
18,911491518,Sceloporus licki,23.703951,-109.995975,9,2013,20.29583,14.35833,58.84563,414.60529,32.2,7.8,24.4,25.28333,19.15,25.28333,15.18333,457,164,1,136.96559,348,5,348,43,674
19,2862431993,Sceloporus licki,23.504434,-109.903881,7,2018,17.26667,12.65,59.66981,359.26904,27.5,6.3,21.2,21.66667,15.98333,21.66667,12.98333,629,200,1,126.45096,463,8,463,66,1240
20,2251815460,Sceloporus licki,23.225809,-109.886584,4,2016,20.98333,12.56667,56.35276,400.10416,31.7,9.4,22.3,25.86667,19.7,25.86667,16.11667,447,166,1,138.38989,337,4,337,41,470
21,1668876719,Sceloporus licki,23.549493,-109.811908,9,2017,21.54167,12.95,55.10638,426.92258,33,9.5,23.5,26.8,20.03333,26.8,16.43333,413,159,1,141.09666,313,4,313,37,393
22,3330771076,Sceloporus licki,23.55036,-109.822629,7,2021,21.39583,13.00833,55.59117,422.76395,32.8,9.4,23.4,26.6,19.88333,26.6,16.35,422,162,1,141.3158,321,4,321,37,431
23,5154168530,Sceloporus licki,23.691018,-109.929699,4,2025,19.7625,14.39167,59.71646,396.2215,31.4,7.3,24.1,24.53333,18.61667,24.53333,14.88333,514,178,1,134.26758,389,5,389,49,843
24,4006760665,Sceloporus licki,23.429789,-110.007358,12,2022,19.95,13.4,59.03084,379.76666,30.9,8.2,22.7,24.7,18.51667,24.7,15.45,482,170,1,135.78702,365,5,365,46,717
25,2813942462,Sceloporus licki,23.655852,-109.927849,9,2012,19.84167,14.23333,59.05947,404.19861,31.5,7.4,24.1,24.68333,18.7,24.68333,14.85,506,176,1,134.03514,381,5,381,48,778
26,3058820587,Sceloporus licki,23.646811,-109.959097,3,2021,19.1,14,59.57447,383.73758,30.5,7,23.5,23.71667,17.95,23.71667,14.4,542,183,1,131.5033,405,6,405,54,949
27,1132415391,Sceloporus licki,23.552234,-109.983567,5,2011,15.30833,12.88333,61.34921,329.6405,25.5,4.5,21,19.33333,14.11667,19.33333,11.4,752,214,2,117.66738,537,14,537,90,1791
28,1227752025,Sceloporus licki,23.663136,-110.081908,12,2015,21,14.38333,58.94809,406.07318,33,8.6,24.4,26.03333,19.65,26.03333,16.1,393,142,1,137.69521,300,4,300,40,518
29,3058731061,Sceloporus licki,23.643624,-109.961648,3,2021,19.1,14,59.57447,383.73758,30.5,7,23.5,23.71667,17.95,23.71667,14.4,542,183,1,131.5033,405,6,405,54,949
30,2862307654,Sceloporus licki,23.674679,-109.954687,11,2018,19.4125,14.225,59.76891,391.09479,31,7.2,23.8,24.1,18.28333,24.1,14.6,530,180,1,132.25578,398,6,398,52,903
31,2576310321,Sceloporus licki,23.551008,-109.986629,5,2011,15.30833,12.88333,61.34921,329.6405,25.5,4.5,21,19.33333,14.11667,19.33333,11.4,752,214,2,117.66738,537,14,537,90,1791
32,891030155,Sceloporus licki,23.704895,-109.993057,7,2013,20.29583,14.35833,58.84563,414.60529,32.2,7.8,24.4,25.28333,19.15,25.28333,15.18333,457,164,1,136.96559,348,5,348,43,674
33,3059132742,Sceloporus licki,23.642569,-109.964837,3,2021,19.1,14,59.57447,383.73758,30.5,7,23.5,23.71667,17.95,23.71667,14.4,542,183,1,131.5033,405,6,405,54,949
34,3108985009,Sceloporus licki,23.549453,-109.822044,4,2021,21.325,12.95,55.5794,421.61215,32.7,9.4,23.3,26.51667,19.81667,26.51667,16.28333,427,163,1,140.50925,324,4,324,37,444
35,2814246353,Sceloporus licki,23.505484,-109.800341,10,2018,21.6125,12.74167,54.45157,431.7413,33.1,9.7,23.4,26.93333,20.08333,26.93333,16.46667,423,162,1,140.54514,319,4,319,37,383
36,1227752014,Sceloporus licki,23.663111,-110.082131,12,2015,21,14.38333,58.94809,406.07318,33,8.6,24.4,26.03333,19.65,26.03333,16.1,393,142,1,137.69521,300,4,300,40,518
37,4054767759,Sceloporus licki,23.619505,-109.914393,2,2023,18.20833,13.63333,59.79533,369.9744,29.3,6.5,22.8,22.66667,17.06667,22.66667,13.7,606,195,1,126.99601,446,8,446,64,1162
38,1839279097,Sceloporus licki,23.699609,-109.997177,5,2016,20.175,14.35,58.81148,412.51172,32.1,7.7,24.4,25.13333,19.05,25.13333,15.08333,466,165,1,136.01984,354,5,354,45,699
39,3355429481,Sceloporus licki,23.514655,-109.972342,8,2021,18.04583,13.175,60.43578,358.05951,28.5,6.7,21.8,22.46667,16.73333,22.46667,13.78333,577,190,1,129.79721,431,7,431,59,1086
40,1702478567,Sceloporus licki,23.801264,-109.893136,11,2017,21.48333,14.35,56.94445,445.37692,33.8,8.6,25.2,26.88333,20.13333,26.88333,16.01667,391,149,0,139.45972,296,3,296,36,472
41,3872954949,Sceloporus licki,23.864298,-110.165525,7,2022,21.475,15.56667,60.10296,422.85019,34.3,8.4,25.9,26.76667,20.1,26.76667,16.35,350,123,1,133.81783,262,4,262,39,432
42,2283142475,Sceloporus licki,23.34008,-109.56626,9,2009,21.30833,12.96667,56.37681,409.89929,32.3,9.3,23,26.3,19.81667,26.3,16.4,513,190,1,135.0529,376,4,376,47,563
43,4145392487,Sceloporus licki,23.438368,-109.809586,6,2020,21.90417,12.675,53.70763,439.56827,33.4,9.8,23.6,27.3,20.38333,27.3,16.63333,409,154,1,139.22232,307,3,307,37,305
44,4431233415,Sceloporus licki,23.69078,-109.92028,10,2023,19.87083,14.30833,59.37068,398.97287,31.5,7.4,24.1,24.66667,18.71667,24.66667,14.96667,509,177,1,134.18884,384,5,384,49,813
45,3468791481,Sceloporus licki,23.509956,-110.04501,1,2022,20.5875,13.75833,59.04864,389.55759,31.9,8.6,23.3,25.46667,19.15,25.46667,15.95,431,153,1,137.45657,329,4,329,43,577
46,1839204272,Sceloporus licki,23.550023,-109.818112,3,2018,21.39583,13.00833,55.59117,422.76395,32.8,9.4,23.4,26.6,19.88333,26.6,16.35,422,162,1,141.3158,321,4,321,37,431
47,3872869943,Sceloporus licki,23.864417,-110.165544,7,2022,21.475,15.56667,60.10296,422.85019,34.3,8.4,25.9,26.76667,20.1,26.76667,16.35,350,123,1,133.81783,262,4,262,39,432
48,3947536474,Sceloporus licki,23.076253,-109.669401,10,2022,23.25417,12.54167,56.49399,403.09857,33.4,11.2,22.2,27.43333,21.35,28.28333,18.55,314,110,0,123.0775,218,2,200,34,55
49,4414088665,Sceloporus licki,23.695458,-109.917503,9,2023,20.10417,14.325,59.19422,405.09515,31.8,7.6,24.2,24.98333,18.91667,24.98333,15.13333,496,174,1,134.24132,373,5,373,47,752
50,2445071374,Sceloporus licki,23.217359,-109.870384,9,2018,20.74583,12.425,56.22172,397.00845,31.4,9.3,22.1,25.58333,19.46667,25.58333,15.91667,465,172,1,138.4713,351,4,351,41,516
51,5153093906,Sceloporus licki,23.560346,-109.870628,4,2025,20.64583,13.025,56.14224,415.35013,32,8.8,23.2,25.75,19.23333,25.75,15.65,448,167,1,139.63594,342,5,342,40,542
52,3705512554,Sceloporus licki,23.499196,-109.794413,2,2022,21.725,12.8,54.46808,431.62747,33.2,9.7,23.5,27.05,20.18333,27.05,16.58333,426,164,1,140.87869,322,4,322,37,391
53,2251817987,Sceloporus licki,23.217931,-109.868452,6,2018,20.74583,12.425,56.22172,397.00845,31.4,9.3,22.1,25.58333,19.46667,25.58333,15.91667,465,172,1,138.4713,351,4,351,41,516
54,4413755466,Sceloporus licki,23.695572,-109.918717,9,2023,20.10417,14.325,59.19422,405.09515,31.8,7.6,24.2,24.98333,18.91667,24.98333,15.13333,496,174,1,134.24132,373,5,373,47,752
55,2981002072,Sceloporus licki,23.549536,-109.829373,9,2020,21.2125,12.95833,55.61517,420.00607,32.6,9.3,23.3,26.38333,19.71667,26.38333,16.2,432,164,1,140.2094,327,4,327,38,458
56,5134054412,Sceloporus licki,23.558937,-109.865211,4,2025,20.6375,13.05833,56.28592,412.06314,32,8.8,23.2,25.7,19.25,25.7,15.68333,455,170,1,140.13745,348,4,348,40,564
57,5153744342,Sceloporus licki,23.559597,-109.886241,4,2025,20.32917,12.975,56.41304,411.3197,31.6,8.6,23,25.36667,18.96667,25.36667,15.36667,462,169,1,138.60721,352,4,352,42,595
58,4606881836,Sceloporus licki,23.660161,-109.985759,2,2024,19.01667,14.06667,60.11396,378.79794,30.4,7,23.4,23.58333,17.86667,23.58333,14.38333,550,183,1,130.44414,410,7,410,56,1001
59,3059111251,Sceloporus licki,23.436036,-109.812104,3,2021,21.90417,12.675,53.70763,439.56827,33.4,9.8,23.6,27.3,20.38333,27.3,16.63333,409,154,1,139.22232,307,3,307,37,305
60,4400224417,Sceloporus licki,23.638214,-109.895084,4,2013,19.875,13.88333,58.57947,404.28668,31.4,7.7,23.7,24.76667,18.66667,24.76667,14.93333,508,179,1,134.57602,382,5,382,48,771
61,4909192512,Sceloporus licki,23.553653,-109.851472,11,2023,20.98333,12.98333,55.72246,419.88815,32.4,9.1,23.3,26.15,19.53333,26.15,15.95,433,164,1,140.59412,330,5,330,38,484
62,4506503581,Sceloporus licki,23.560678,-109.872008,12,2023,20.64583,13.025,56.14224,415.35013,32,8.8,23.2,25.75,19.23333,25.75,15.65,448,167,1,139.63594,342,5,342,40,542
63,5134769472,Sceloporus licki,23.553756,-109.890469,4,2025,19.69583,12.89167,57.2963,395.79297,30.7,8.2,22.5,24.55,18.36667,24.55,14.93333,510,180,1,135.63573,386,5,386,47,760
64,3988583684,Sceloporus licki,23.800629,-110.371516,7,2022,22.46667,15.83333,61.84896,416.77515,35.1,9.5,25.6,27.9,22.58333,27.9,17.6,211,70,0,122.84793,147,2,147,35,189
65,4512270503,Sceloporus licki,23.52001,-110.033989,12,2023,19.9,13.65,59.60699,377.14236,31,8.1,22.9,24.6,18.51667,24.6,15.4,478,167,1,135.41786,363,5,363,47,747
66,5153612219,Sceloporus licki,23.691813,-109.928953,4,2025,19.87917,14.40833,59.53857,397.67197,31.6,7.4,24.2,24.65,18.71667,24.65,14.98333,510,177,1,134.02516,385,5,385,49,814
67,1227752635,Sceloporus licki,23.66192,-110.086421,12,2015,21.07917,14.425,59.11886,404.67975,33.1,8.7,24.4,26.11667,19.7,26.11667,16.2,389,140,1,137.24991,296,4,296,40,509
68,3059069149,Sceloporus licki,23.438342,-109.821038,3,2021,21.63333,12.58333,54.00572,434.01053,33,9.7,23.3,26.95,20.15,26.95,16.41667,416,157,1,140.05092,314,3,314,37,341
69,3058888924,Sceloporus licki,23.643417,-109.960547,3,2021,19.1,14,59.57447,383.73758,30.5,7,23.5,23.71667,17.95,23.71667,14.4,542,183,1,131.5033,405,6,405,54,949
70,4430559217,Sceloporus licki,23.688358,-109.918408,10,2023,19.87083,14.30833,59.37068,398.97287,31.5,7.4,24.1,24.66667,18.71667,24.66667,14.96667,509,177,1,134.18884,384,5,384,49,813
71,4413713522,Sceloporus licki,23.695612,-109.918638,9,2023,20.10417,14.325,59.19422,405.09515,31.8,7.6,24.2,24.98333,18.91667,24.98333,15.13333,496,174,1,134.24132,373,5,373,47,752
72,3058878033,Sceloporus licki,23.438282,-109.821238,3,2021,21.63333,12.58333,54.00572,434.01053,33,9.7,23.3,26.95,20.15,26.95,16.41667,416,157,1,140.05092,314,3,314,37,341
73,4516730098,Sceloporus licki,23.385303,-109.818733,12,2023,21.62917,12.575,54.67391,422.95206,32.8,9.8,23,26.8,20.16667,26.8,16.55,425,159,1,138.99413,319,3,319,39,353
74,891096803,Sceloporus licki,22.917474,-109.924747,10,2002,23.225,13,58.29596,386.37888,33.5,11.2,22.3,27.31667,23.53333,28.11667,18.71667,273,93,0,122.03429,192,1,177,37,81
75,4901277794,Sceloporus licki,23.694019,-109.913519,3,2024,20.2125,14.20833,58.95574,407.7049,31.9,7.8,24.1,25.13333,19.03333,25.13333,15.2,488,173,1,135.12402,368,6,368,46,722
76,4400092300,Sceloporus licki,23.602182,-110.037351,7,2023,20.48333,13.95,59.11017,394.45206,32,8.4,23.6,25.35,19.15,25.35,15.71667,437,157,1,137.87999,334,4,334,42,615
77,4067305772,Sceloporus licki,23.550271,-109.937512,3,2023,16.26667,12.71667,60.26856,348.01602,26.5,5.4,21.1,20.51667,15.06667,20.51667,12.1,693,207,2,121.29186,501,11,501,77,1523
78,1580517147,Sceloporus licki,23.893717,-110.128326,7,2017,20.9375,15.34167,59.69521,426.26883,33.6,7.9,25.7,26.2,21.93333,26.2,15.73333,403,140,1,134.74066,306,4,306,42,563
79,1836651231,Sceloporus licki,23.549932,-109.818148,3,2018,21.325,12.95,55.5794,421.61215,32.7,9.4,23.3,26.51667,19.81667,26.51667,16.28333,427,163,1,140.50925,324,4,324,37,444
80,4424243980,Sceloporus licki,23.506153,-110.029317,10,2023,20.32083,13.54167,58.87681,387.44183,31.5,8.5,23,25.15,21.1,25.15,15.7,446,158,1,136.94281,340,4,340,44,616
81,2283142140,Sceloporus licki,23.38455,-109.55954,9,2009,22.2625,13.00833,54.42817,443.289,33.7,9.8,23.9,26.46667,20.61667,27.68333,16.96667,433,165,1,136.25783,319,3,312,39,306
82,2862285809,Sceloporus licki,23.455311,-109.901712,10,2019,18.36667,13.1,59.81735,366.03732,28.9,7,21.9,22.85,17.1,22.85,13.98333,579,193,1,130.71454,433,6,433,58,1045
83,3872982854,Sceloporus licki,23.864476,-110.16563,7,2022,21.475,15.56667,60.10296,422.85019,34.3,8.4,25.9,26.76667,20.1,26.76667,16.35,350,123,1,133.81783,262,4,262,39,432
84,3698052663,Sceloporus licki,23.738283,-109.846233,8,1994,21.7625,14.45833,56.92257,448.57919,34.1,8.7,25.4,27.28333,20.3,27.28333,16.31667,372,147,0,141.68477,281,3,281,34,402
85,657470531,Sceloporus licki,23.7670625,-109.9898952,5,1978,21.075,14.53333,57.67195,432.89462,33.4,8.2,25.2,26.31667,19.85,26.31667,15.73333,412,152,1,137.66122,313,5,313,40,545
86,657361308,Sceloporus licki,32.3411603,-116.2397679,8,1961,14.35417,14.95833,50.53491,570.63147,31.4,1.8,29.6,8.63333,18.9,22,8.23333,323,57,1,62.65089,148,31,56,136,1126
87,657361310,Sceloporus licki,23.6503889,-109.6837006,8,1961,,,,,,,,,,,,,,,,,,,,
88,657480752,Sceloporus licki,23.7370515,-109.8431497,9,1989,21.7625,14.45833,56.92257,448.57919,34.1,8.7,25.4,27.28333,20.3,27.28333,16.31667,372,147,0,141.68477,281,3,281,34,402
89,657416510,Sceloporus licki,23.4418774,-109.794829,8,1961,22.55833,12.85,53.3195,451.86902,34.3,10.2,24.1,26.8,20.98333,28.08333,17.15,387,145,1,137.1767,287,4,285,36,199
90,657377076,Sceloporus licki,23.4720854,-109.9379625,10,1960,16.94167,13.25,61.34259,345.43671,27.3,5.7,21.6,21.18333,15.7,21.18333,12.83333,662,204,2,123.5185,483,10,483,73,1399
91,1318399586,Sceloporus licki,23.5014,-110.07,11,1977,20.95417,14.00833,59.35734,392.70309,32.4,8.8,23.6,25.91667,19.45,25.91667,16.3,407,145,1,137.75983,310,4,310,41,523
92,1320489227,Sceloporus licki,24.15,-110.32,,1882,23.42083,15.375,58.23864,455.62875,36.4,10,26.4,29.13333,21.66667,29.13333,17.93333,218,77,0,126.00215,153,2,153,32,13
93,1061373458,Sceloporus licki,23.5603504,-110.205779,7,1973,22.49583,14.825,60.26422,409.24243,34.4,9.8,24.6,27.85,22.5,27.85,17.81667,232,73,1,123.80331,162,3,162,38,171
94,1987121047,Sceloporus licki,23.739284,-109.847851,7,1919,21.7625,14.45833,56.92257,448.57919,34.1,8.7,25.4,27.28333,20.3,27.28333,16.31667,372,147,0,141.68477,281,3,281,34,402
95,543458372,Sceloporus licki,23.3670677,-109.7770352,9,1894,22.42083,13.14167,54.52974,441.83224,33.9,9.8,24.1,27.78333,20.93333,27.78333,17.08333,406,152,1,137.80357,301,3,301,38,248
96,543487372,Sceloporus licki,23.1920751,-109.8237014,9,1894,19.0875,12.225,58.77404,350.62366,29,8.2,20.8,23.4,17.78333,23.4,14.9,596,200,1,129.51157,440,6,440,58,1021
97,543723837,Sceloporus licki,22.888631,-109.9155289,5,1952,23.22083,12.79167,57.36174,394.09537,33.6,11.3,22.3,27.51667,21.28333,28.25,18.68333,241,83,0,123.60935,173,0,156,33,13
98,543488292,Sceloporus licki,23.6370561,-109.7703695,7,1976,21.27917,13.15833,55.05579,433.3876,33,9.1,23.9,26.63333,19.76667,26.63333,16.08333,449,168,1,137.33875,335,5,335,39,510
99,543441441,Sceloporus licki,24.570081,-110.386689,8,1964,21.77083,13.575,55.40817,437.50562,34.1,9.6,24.5,27.31667,22.11667,27.31667,16.68333,257,84,0,128.48341,185,0,185,37,218
100,543490585,Sceloporus licki,23.7370645,-109.8431317,4,1977,21.7625,14.45833,56.92257,448.57919,34.1,8.7,25.4,27.28333,20.3,27.28333,16.31667,372,147,0,141.68477,281,3,281,34,402
101,543689953,Sceloporus licki,24.7303375,-110.930402,9,1893,22.64167,18.21667,62.17293,443.83575,37.3,8,29.3,28.23333,23.51667,28.23333,17.31667,222,69,0,119.93862,154,0,154,41,241
102,543681797,Sceloporus licki,23.7203839,-110.1203779,11,1959,21.52083,14.95833,59.83334,409.80295,33.8,8.8,25,26.66667,20.08333,26.66667,16.6,357,128,1,135.12132,268,4,268,39,440
103,543682531,Sceloporus licki,27.208222,-110.08,12,1958,24.15417,16.225,55.56507,548.00653,37.7,8.5,29.2,30.8,25.65,30.8,17.56667,302,74,1,103.47169,202,5,202,50,3
104,543682803,Sceloporus licki,23.3843298,-109.8122491,1,1959,21.9125,12.64167,54.25608,431.44119,33.2,9.9,23.3,27.18333,20.41667,27.18333,16.73333,413,155,1,138.76595,309,3,309,38,304
105,543633194,Sceloporus licki,23.4490562,-110.2236789,8,1919,22.6625,14.05833,58.33334,413.18677,34.3,10.2,24.1,28.13333,22.28333,28.13333,18.1,181,56,1,113.738,116,4,116,22,46
106,543499409,Sceloporus licki,26.966667,-112.666667,5,1974,20.78333,17.2,56.95364,495.82501,36.9,6.7,30.2,27.3,21.45,27.3,15.05,196,48,0,93.45873,115,1,115,52,697
107,543662399,Sceloporus licki,23.055686,-109.703753,9,1890,23.2625,12.775,56.77778,408.54025,33.5,11,22.5,27.53333,21.35,28.36667,18.48333,302,105,0,123.47969,210,1,196,33,49
108,543682829,Sceloporus licki,23.8391165,-110.1921062,1,1959,21.68333,15.66667,60.48906,425.58694,34.4,8.5,25.9,27.05,22.45,27.05,16.55,313,109,1,131.54021,231,3,231,38,366
109,543723309,Sceloporus licki,24.435464,-110.351767,4,1952,22.775,13.96667,55.64409,447.11954,35.2,10.1,25.1,28.45,23.2,28.45,17.5,214,73,0,127.14838,152,1,152,32,4
110,4431120839,Sceloporus licki,23.693899,-109.91372,10,2023,20.2125,14.20833,58.95574,407.7049,31.9,7.8,24.1,25.13333,19.03333,25.13333,15.2,488,173,1,135.12402,368,6,368,46,722
111,2597734420,Sceloporus licki,23.603,-109.927,3,2020,16.39583,13.175,60.43578,344.08282,27,5.2,21.8,20.56667,15.23333,20.56667,12.26667,708,209,2,120.14511,509,12,509,81,1571
112,5147391220,Sceloporus licki,23.679722,-109.779722,4,1976,22.55833,13.28333,53.99729,458.25177,34.6,10,24.6,27,20.85,28.26667,17.1,342,132,1,137.31952,253,4,250,34,213
113,5147407222,Sceloporus licki,23.541667,-109.936111,10,1983,15.96667,12.71667,60.55556,340.78342,26.1,5.1,21,20.13333,14.75,20.13333,11.9,713,210,2,119.99395,513,12,513,81,1601
114,5147165338,Sceloporus licki,23.736667,-109.842778,4,1977,21.7625,14.45833,56.92257,448.57919,34.1,8.7,25.4,27.28333,20.3,27.28333,16.31667,372,147,0,141.68477,281,3,281,34,402
115,5147476645,Sceloporus licki,23.366944,-109.803056,4,1972,22.17083,12.775,54.3617,433.48196,33.5,10,23.5,27.45,20.7,27.45,16.95,405,151,1,137.49103,300,3,300,38,264
116,5147497144,Sceloporus licki,23.637267,-109.771467,6,2000,21.27917,13.15833,55.05579,433.3876,33,9.1,23.9,26.63333,19.76667,26.63333,16.08333,449,168,1,137.33875,335,5,335,39,510
117,1227752037,Sceloporus licki,23.663078,-110.081672,12,2015,21,14.38333,58.94809,406.07318,33,8.6,24.4,26.03333,19.65,26.03333,16.1,393,142,1,137.69521,300,4,300,40,518
118,4169279146,Sceloporus licki,27.54,-112.94,5,1980,20.4375,16.10833,53.51606,539.0401,36.5,6.4,30.1,27.35,21.51667,27.35,14.13333,197,51,0,90.59997,109,3,109,54,615
119,4169233305,Sceloporus licki,26.05833,-111.82333,4,1980,21.54583,16.04167,58.12198,473.58621,35.7,8.1,27.6,27.9,21.8,27.9,16.18333,234,66,0,107.46815,149,2,149,54,451
120,4168899950,Sceloporus licki,24.48333,-110.35,5,1964,22.70833,14.15,55.49019,453.62097,35.4,9.9,25.5,28.41667,23.28333,28.41667,17.31667,227,76,0,127.28096,162,1,162,33,64
121,4169276188,Sceloporus licki,25.04,-111.76,1,1975,21.88333,17.75,61.2069,443.17209,36.5,7.5,29,28,21.48333,28,16.96667,139,34,0,94.05839,78,2,78,41,41
122,4169273505,Sceloporus licki,27.44,-111.985,8,1964,,,,,,,,,,,,,,,,,,,,
123,4169269892,Sceloporus licki,22.87333,-109.9,9,1977,,,,,,,,,,,,,,,,,,,,
124,4169220835,Sceloporus licki,24.06,-110.14,4,1980,20.69167,15.16667,59.47713,429.98853,33.3,7.8,25.5,25.96667,19.31667,25.96667,15.45,402,137,1,132.4857,302,5,302,43,625
125,4169237003,Sceloporus licki,24.47333,-110.34,4,1962,22.39167,14.4,56.47059,447.65973,35.1,9.6,25.5,28.05,20.5,28.05,17.1,252,84,0,128.43332,182,2,182,35,187
126,786120630,Sceloporus licki,24.2303614,-110.3003848,11,1961,23.5375,15.54167,57.77571,461.90869,36.8,9.9,26.9,29.31667,21.8,29.31667,17.96667,220,77,0,127.29782,157,2,157,31,19
127,786120802,Sceloporus licki,23.36,-109.77,11,1961,22.5625,13.325,54.83539,444.1904,34.1,9.8,24.3,27.93333,21.1,27.93333,17.16667,401,149,1,136.86465,296,3,296,37,223
128,786120837,Sceloporus licki,22.99,-109.73,11,1961,,,,,,,,,,,,,,,,,,,,
129,786120983,Sceloporus licki,24.1403652,-110.3103845,11,1961,23.39583,15.50833,58.302,455.29938,36.5,9.9,26.6,28.11667,21.7,29.1,17.9,226,80,1,123.20079,158,3,153,34,32
130,786277548,Sceloporus licki,23.7803813,-110.1303785,7,1970,21.4875,15.09167,59.88756,412.84561,33.9,8.7,25.2,26.63333,20.11667,26.63333,16.5,360,129,1,135.87431,272,4,272,38,451
131,786121522,Sceloporus licki,24.130366,-110.2103822,11,1961,22.6125,15.40833,57.49378,462.29727,36,9.2,26.8,28.35,23.58333,28.35,16.98333,263,92,1,128.68805,190,3,190,36,228
132,786120670,Sceloporus licki,23.7003865,-109.7503694,11,1961,23.00417,13.625,54.5,460.77731,35.2,10.2,25,27.55,21.15,28.76667,17.56667,323,125,1,136.44858,238,4,234,33,163
