fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
26,4172005692,Sceloporus megalepidurus,19.57781,-97.372385,7,2023,13.85417,16.225,70.2381,190.93619,24.4,1.3,23.1,15.13333,11.2,15.78333,11.2,532,97,7,74.36821,241,29,185,29,2460
27,2422831633,Sceloporus megalepidurus,19.409226,-97.396724,4,2019,14.575,17.53333,69.57672,202.66968,26.1,0.9,25.2,16.56667,12.03333,16.7,11.78333,423,82,5,74.31189,194,22,164,22,2331
28,4091786560,Sceloporus megalepidurus,19.441455,-98.095633,3,2023,14.125,17.2,70.20408,184.49562,25.5,1,24.5,15.38333,11.58333,16.16667,11.58333,719,130,7,84.11783,382,24,248,24,2446
29,3455662348,Sceloporus megalepidurus,19.472931,-98.089014,5,2018,13.29167,16.31667,69.43262,184.24088,24.3,0.8,23.5,14.55,10.75,15.3,10.75,754,137,7,84.04716,399,25,258,25,2596
30,4599856516,Sceloporus megalepidurus,19.660078,-98.224691,5,2023,11.9625,14.475,70.95589,156.51207,21.4,1,20.4,13.06667,9.8,13.65,9.8,871,152,12,81.96832,448,40,274,40,2872
31,4440860729,Sceloporus megalepidurus,19.006106,-98.090498,11,2023,15.44167,16.98333,71.65963,183.22655,26.6,2.9,23.7,16.75,12.9,17.46667,12.9,790,166,5,91.66418,420,20,284,20,2294
32,2460140088,Sceloporus megalepidurus,19.552292,-97.494776,10,2019,13.53333,16.33333,69.80058,188.82813,24.3,0.9,23.4,15,10.93333,15.53333,10.93333,482,87,7,69.65146,209,27,177,27,2516
33,4046571503,Sceloporus megalepidurus,19.336168,-97.446251,6,2022,13.75,16.9,69.83471,199.7271,24.9,0.7,24.2,15.71667,11.21667,15.81667,11,441,86,4,77.26521,209,20,177,20,2424
34,4954588496,Sceloporus megalepidurus,19.931186,-98.364134,9,2024,12.55417,14.875,67.92238,177.87199,22.9,1,21.9,13.8,10.2,14.56667,10.2,744,125,12,74.57401,363,43,230,43,2659
35,5088091310,Sceloporus megalepidurus,18.88408,-97.955621,3,2025,16.76667,17.55,71.92623,185.86816,28.3,3.9,24.4,18.1,14.18333,18.81667,14.18333,658,147,4,92.28767,343,17,261,17,2094
36,3061773305,Sceloporus megalepidurus,19.467434,-98.081646,7,2017,13.36667,16.38333,69.42091,187.81439,24.4,0.8,23.6,14.66667,10.76667,15.4,10.76667,741,135,7,83.70603,392,25,255,25,2575
37,3061650316,Sceloporus megalepidurus,19.469394,-98.095268,7,2018,13.16667,16.2,69.52789,179.68828,24.1,0.8,23.3,14.36667,10.68333,15.13333,10.68333,771,140,8,84.3105,408,26,262,26,2635
38,4006690923,Sceloporus megalepidurus,19.017709,-98.105799,8,2022,14.95417,16.425,71.72489,181.9023,25.7,2.8,22.9,16.25,12.43333,16.95,12.43333,801,165,4,91.46773,427,19,284,19,2361
39,4172040520,Sceloporus megalepidurus,19.578685,-97.370848,7,2023,13.85417,16.225,70.2381,190.93619,24.4,1.3,23.1,15.13333,11.2,15.78333,11.2,532,97,7,74.36821,241,29,185,29,2460
40,3061726322,Sceloporus megalepidurus,19.469756,-98.092671,5,2018,13.16667,16.2,69.52789,179.68828,24.1,0.8,23.3,14.36667,10.68333,15.13333,10.68333,771,140,8,84.3105,408,26,262,26,2635
41,1455573359,Sceloporus megalepidurus,17.691261,-97.256457,10,2016,13.03333,13.45,70.05209,145.18535,22.9,3.7,19.2,13.53333,11.36667,14.86667,11.16667,713,147,5,93.66648,397,19,242,27,2668
42,3455731733,Sceloporus megalepidurus,19.587025,-97.349938,9,2021,14.1125,16.49167,69.87994,192.14253,24.9,1.3,23.6,15.36667,11.45,16.08333,11.45,559,105,8,73.7403,254,34,188,34,2406
43,4006513619,Sceloporus megalepidurus,19.419153,-97.396568,10,2022,14.55833,17.56667,69.70899,203.71362,26.1,0.9,25.2,16.55,12,16.68333,11.75,419,82,5,75.38893,194,21,164,21,2339
44,2251817137,Sceloporus megalepidurus,19.470618,-98.078778,5,2018,13.36667,16.38333,69.42091,187.81439,24.4,0.8,23.6,14.66667,10.76667,15.4,10.76667,741,135,7,83.70603,392,25,255,25,2575
45,4127103042,Sceloporus megalepidurus,19.007733,-98.117835,10,2021,15.7,16.78333,71.41844,187.85875,26.8,3.3,23.5,17.05,13.11667,17.8,13.11667,806,170,4,93.549,435,19,284,19,2239
46,4054836553,Sceloporus megalepidurus,17.607833,-97.359426,7,2022,14.57917,14.59167,70.83334,140.97804,24.9,4.3,20.6,15.13333,12.9,16.33333,12.75,626,134,5,92.54028,339,16,231,24,2440
47,3994308550,Sceloporus megalepidurus,19.516795,-97.349578,9,2022,14.10417,16.275,68.09623,209.19173,25.1,1.2,23.9,15.75,11.2,16.25,11.2,514,94,8,74.36406,231,29,181,29,2369
48,1586090903,Sceloporus megalepidurus,17.692722,-97.267639,10,2016,14.0875,14.14167,69.32189,153.23962,24.5,4.1,20.4,14.65,12.3,16.01667,12.11667,607,129,3,95.50471,338,11,215,17,2488
49,3994349307,Sceloporus megalepidurus,17.594383,-97.285441,10,2016,14.65417,14.54167,70.59061,142.91539,25,4.4,20.6,15.21667,12.93333,16.41667,12.8,596,127,3,93.35617,328,13,216,20,2418
50,3456049454,Sceloporus megalepidurus,19.585251,-97.347922,9,2021,14.1125,16.49167,69.87994,192.14253,24.9,1.3,23.6,15.36667,11.45,16.08333,11.45,559,105,8,73.7403,254,34,188,34,2406
51,2609069330,Sceloporus megalepidurus,19.476698,-98.090805,7,2018,13.12083,16.175,69.4206,180.67371,24,0.7,23.3,14.35,10.63333,15.1,10.63333,766,140,8,84.19656,406,26,261,26,2644
52,2460048194,Sceloporus megalepidurus,19.551726,-97.495634,10,2019,13.53333,16.33333,69.80058,188.82813,24.3,0.9,23.4,15,10.93333,15.53333,10.93333,482,87,7,69.65146,209,27,177,27,2516
53,4407132870,Sceloporus megalepidurus,19.386892,-97.714911,8,2023,13.3625,16.54167,71.60895,176.25043,23.8,0.7,23.1,14.7,10.88333,15.18333,10.88333,517,103,6,77.7095,254,22,210,22,2544
54,4129984401,Sceloporus megalepidurus,18.891815,-98.290884,4,2022,16.475,15.86667,70.83333,164.00526,27.5,5.1,22.4,17.33333,14.35,18.51667,14.35,872,186,4,99.38676,493,18,297,18,2243
55,3061531319,Sceloporus megalepidurus,19.476374,-98.093551,7,2018,12.99167,16.05,69.78261,175.73007,23.8,0.8,23,14.15,10.56667,14.93333,10.56667,787,144,8,84.35943,417,28,268,28,2684
56,1831151219,Sceloporus megalepidurus,17.850148,-97.496757,9,2017,15.39167,14.78333,69.40532,152.7897,26.1,4.8,21.3,16.03333,13.55,17.28333,13.45,618,136,6,88.66866,306,21,238,31,2320
57,3031818026,Sceloporus megalepidurus,17.656498,-97.284988,6,2018,14.55,14.38333,69.15064,154.16931,25,4.2,20.8,15.18333,12.68333,16.45,12.55,574,123,3,94.00282,315,13,207,19,2407
58,4129770799,Sceloporus megalepidurus,19.343471,-97.742374,5,2023,13.76667,18.01667,70.93176,182.93481,25.3,-0.1,25.4,15.11667,11.21667,15.75,11.21667,534,104,7,76.55112,260,25,214,25,2493
59,3858849902,Sceloporus megalepidurus,19.299252,-97.753869,6,2022,13.92917,18.34167,70.00636,194.69624,25.9,-0.3,26.2,15.35,11.26667,16.11667,11.26667,544,105,7,76.8227,263,25,217,25,2447
60,3456509878,Sceloporus megalepidurus,19.586855,-97.349723,9,2021,14.1125,16.49167,69.87994,192.14253,24.9,1.3,23.6,15.36667,11.45,16.08333,11.45,559,105,8,73.7403,254,34,188,34,2406
61,3712418305,Sceloporus megalepidurus,19.511314,-97.430839,4,2017,13.0375,15.94167,71.80931,167.03462,23.4,1.2,22.2,14.26667,10.7,14.8,10.7,635,115,9,76.34273,304,33,214,33,2702
62,3061684302,Sceloporus megalepidurus,19.391922,-97.729204,8,2014,13.37917,16.65833,71.495,177.00101,23.9,0.6,23.3,14.73333,10.88333,15.2,10.88333,521,104,6,77.83997,257,23,211,23,2534
63,3455736982,Sceloporus megalepidurus,19.584755,-97.348469,9,2021,14.1125,16.49167,69.87994,192.14253,24.9,1.3,23.6,15.36667,11.45,16.08333,11.45,559,105,8,73.7403,254,34,188,34,2406
64,4908278033,Sceloporus megalepidurus,19.611254,-97.44176,6,2024,12.14167,14.38333,70.85386,160.168,21.7,1.4,20.3,13.13333,9.91667,13.81667,9.91667,769,141,14,77.27988,371,43,231,43,2787
65,1586949897,Sceloporus megalepidurus,17.794136,-97.434781,5,2009,14.6125,14.875,70.16509,144.39726,25.4,4.2,21.2,15.15,12.91667,16.43333,12.78333,641,139,6,91.9653,340,20,237,27,2496
66,1802624137,Sceloporus megalepidurus,19.336306,-97.635247,6,2017,14.14583,17.325,69.0239,204.54449,25.5,0.4,25.1,16.15,11.55,16.26667,11.28333,432,84,4,80.49749,212,18,179,18,2356
67,3061774303,Sceloporus megalepidurus,19.428632,-97.795984,7,2016,13.12083,16.85833,72.04416,167.29749,23.7,0.3,23.4,14.38333,10.78333,14.9,10.78333,545,112,6,79.02139,277,23,220,23,2597
68,3456069349,Sceloporus megalepidurus,19.589707,-97.363975,9,2021,13.9625,16.30833,70.29454,188.65703,24.6,1.4,23.2,15.2,11.35,15.9,11.35,543,101,7,74.68427,247,31,187,31,2443
69,2445157440,Sceloporus megalepidurus,19.566272,-97.476245,10,2019,13.36667,16.21667,70.50725,182.78569,24,1,23,14.76667,10.83333,15.3,10.83333,502,89,7,70.21438,219,28,180,28,2573
70,2456563525,Sceloporus megalepidurus,19.017113,-98.107369,11,2019,14.95417,16.425,71.72489,181.9023,25.7,2.8,22.9,16.25,12.43333,16.95,12.43333,801,165,4,91.46773,427,19,284,19,2361
71,4145244355,Sceloporus megalepidurus,17.883128,-97.315135,9,2017,15.47917,14.69167,68.65265,162.8365,26.4,5,21.4,16.15,13.55,17.51667,13.41667,565,124,5,91.59137,297,17,207,25,2293
72,4852371813,Sceloporus megalepidurus,19.661191,-98.219925,5,2023,11.9625,14.475,70.95589,156.51207,21.4,1,20.4,13.06667,9.8,13.65,9.8,871,152,12,81.96832,448,40,274,40,2872
73,3455986640,Sceloporus megalepidurus,19.585594,-97.347847,9,2021,14.1125,16.49167,69.87994,192.14253,24.9,1.3,23.6,15.36667,11.45,16.08333,11.45,559,105,8,73.7403,254,34,188,34,2406
74,2005264312,Sceloporus megalepidurus,19.469507,-98.087149,7,2018,13.29167,16.31667,69.43262,184.24088,24.3,0.8,23.5,14.55,10.75,15.3,10.75,754,137,7,84.04716,399,25,258,25,2596
75,4129784395,Sceloporus megalepidurus,19.592781,-97.557861,6,2022,13.67083,17.05833,68.78361,182.41383,25.3,0.5,24.8,14.91667,11.23333,15.83333,11.23333,508,90,8,69.60273,218,28,182,28,2504
76,3307420916,Sceloporus megalepidurus,19.522185,-97.944175,6,2021,12.675,15.4,70,174.72707,22.9,0.9,22,13.9,10.26667,14.58333,10.26667,724,136,8,79.79092,369,29,254,29,2695
77,4926365159,Sceloporus megalepidurus,17.951416,-97.205254,8,2017,14.53333,12.01667,63.91844,179.28308,24.4,5.6,18.8,15.33333,13.46667,16.78333,12.25,653,133,7,89.09795,350,26,205,43,2284
78,657472719,Sceloporus megalepidurus,19.3306269,-97.7000693,6,1979,14.11667,18,69.76744,199.74226,25.8,0,25.8,16.08333,11.33333,16.23333,11.33333,493,93,7,75.50753,232,25,196,25,2393
79,1320734383,Sceloporus megalepidurus,19.4162216,-98.1400801,8,1939,14.4625,17.50833,71.17209,184.3308,25.9,1.3,24.6,15.68333,11.93333,16.53333,11.93333,747,134,7,83.78532,392,25,253,25,2420
80,1061349269,Sceloporus megalepidurus,19.4067343,-97.3961724,7,1964,14.51667,17.43333,69.45551,202.2075,26,0.9,25.1,16.5,11.98333,16.63333,11.73333,422,81,4,73.92779,193,22,163,22,2342
81,1061370424,Sceloporus megalepidurus,18.7006576,-97.3400588,7,1965,12.5875,12.89167,67.49564,171.86311,22.5,3.4,19.1,13.5,11.3,14.61667,10.36667,579,108,12,75.36909,279,41,195,49,2306
82,1061372700,Sceloporus megalepidurus,19.5172863,-97.3333943,8,1971,14.125,16.41667,68.40278,206.93103,25.2,1.2,24,15.45,11.25,16.25,11.25,527,97,8,73.2234,236,32,182,32,2368
83,3872965312,Sceloporus megalepidurus,17.848121,-97.513825,9,2017,14.00417,14.34167,71.35157,134.56088,24.2,4.1,20.1,14.5,12.45,15.7,12.3,682,147,7,90.47356,358,23,251,33,2570
84,5147438768,Sceloporus megalepidurus,19.5042,-97.38057,6,2011,14.275,16.63333,69.01798,207.22737,25.3,1.2,24.1,15.93333,11.4,16.38333,11.4,476,89,6,74.84562,215,25,174,25,2357
85,5147341765,Sceloporus megalepidurus,19.58072,-97.78534,6,2011,14.26667,15.8,68.39827,207.17068,24.8,1.7,23.1,15.96667,11.43333,16.4,11.43333,605,108,8,74.1404,279,30,206,30,2271
86,5147341767,Sceloporus megalepidurus,19.57713,-97.34408,6,2011,14.12917,16.50833,69.65542,196.56665,25,1.3,23.7,15.41667,11.41667,16.15,11.41667,554,104,8,73.77047,251,33,188,33,2395
87,5147046422,Sceloporus megalepidurus,18.599167,-97.292778,7,1977,11.7125,12.64167,69.08015,153.69872,21.1,2.8,18.3,12.46667,9.75,13.55,9.73333,663,131,10,83.95563,343,35,218,39,2473
88,657458564,Sceloporus megalepidurus,19.7172766,-98.4500884,9,1957,13.99167,17.26667,70.47619,175.0303,25.4,0.9,24.5,15.13333,11.61667,16.01667,11.61667,545,104,5,80.80083,284,20,188,20,2479
89,686764965,Sceloporus megalepidurus,18.9006469,-97.7834029,6,1960,16.73333,17.51667,71.4966,195.89345,28.2,3.7,24.5,18.65,14.05,18.9,14.05,561,119,5,83.86536,270,23,230,23,2020
90,686732671,Sceloporus megalepidurus,19.6506138,-97.0833888,10,1948,12.7625,11.475,62.02703,196.58594,21.7,3.2,18.5,13.91667,10.9,14.88333,10.06667,1053,212,33,66.5407,478,109,259,113,2375
91,686767006,Sceloporus megalepidurus,17.5207141,-97.3700557,6,1954,16.03333,14.71667,68.76947,154.29213,26.5,5.1,21.4,16.85,14.06667,17.86667,14,618,132,5,88.40789,324,18,233,26,2191
92,686767007,Sceloporus megalepidurus,16.2107806,-96.530032,6,1954,17.0375,11.10833,74.05555,99.82087,24.7,9.7,15,17.35,16.66667,18.35,15.83333,1122,207,11,89.16389,590,37,340,56,2362
93,686846907,Sceloporus megalepidurus,18.6023292,-97.3695031,5,1967,12,13.01667,69.60784,152.67314,21.6,2.9,18.7,12.73333,10.05,13.83333,10.05,563,119,5,87.3692,292,22,206,25,2525
94,686732684,Sceloporus megalepidurus,18.8756508,-96.8417145,9,1948,22.44583,12.925,64.625,224.25087,32.4,12.4,20,24.03333,20.26667,24.83333,19.3,1710,325,42,79.38942,859,130,485,136,617
95,686807792,Sceloporus megalepidurus,19.4806214,-97.200058,7,1966,10.7375,12.54167,69.67593,129.1779,20,2,18,10.98333,9.13333,12.4,9.13333,1374,265,23,88.18466,756,73,361,73,3040
96,4169203096,Sceloporus megalepidurus,19.33361,-97.45472,6,2014,13.53333,16.71667,70.2381,195.44044,24.5,0.7,23.8,15.06667,11.08333,15.55,10.83333,461,90,5,77.64328,221,22,183,22,2473
97,4169276786,Sceloporus megalepidurus,19.37286,-97.38194,5,1993,14.35,17.45,70.08032,194.4339,25.8,0.9,24.9,16.26667,11.91667,16.41667,11.68333,452,86,6,73.44209,204,25,171,25,2348
98,4169280336,Sceloporus megalepidurus,19.06,-97.69,5,1977,13.5375,16.84167,72.90765,181.98558,24,0.9,23.1,14.95,11.23333,15.4,11,580,118,4,82.46666,281,21,238,21,2412
99,4169036864,Sceloporus megalepidurus,19.37528,-97.38639,3,2014,14.375,17.35,69.67872,197.08673,25.8,0.9,24.9,16.33333,11.66667,16.46667,11.66667,438,84,5,74.55836,201,22,169,22,2354
100,4169218785,Sceloporus megalepidurus,19.9,-98.35,7,1990,13.09167,15.25,67.77778,182.23154,23.7,1.2,22.5,14.36667,10.65,15.15,10.65,693,118,10,74.89758,341,37,225,37,2534
101,4169282144,Sceloporus megalepidurus,19.33694,-97.44583,4,2014,13.75,16.9,69.83471,199.7271,24.9,0.7,24.2,15.71667,11.21667,15.81667,11,441,86,4,77.26521,209,20,177,20,2424
102,4169193199,Sceloporus megalepidurus,19.33667,-97.45,8,2014,13.75,16.9,69.83471,199.7271,24.9,0.7,24.2,15.71667,11.21667,15.81667,11,441,86,4,77.26521,209,20,177,20,2424
103,4169247988,Sceloporus megalepidurus,19.37556,-97.3875,5,2014,14.375,17.35,69.67872,197.08673,25.8,0.9,24.9,16.33333,11.66667,16.46667,11.66667,438,84,5,74.55836,201,22,169,22,2354
104,4169270278,Sceloporus megalepidurus,19.40611,-97.39611,6,1966,14.51667,17.43333,69.45551,202.2075,26,0.9,25.1,16.5,11.98333,16.63333,11.73333,422,81,4,73.92779,193,22,163,22,2342
105,4169233236,Sceloporus megalepidurus,19.33,-97.69,10,1979,14.00833,17.73333,70.09222,196.32802,25.4,0.1,25.3,15.91667,11.25,16.05,11.25,471,92,4,80.28362,230,19,194,19,2406
106,4169268349,Sceloporus megalepidurus,19.61,-98.13,10,1976,13.4375,16.15833,69.05271,180.69467,24.3,0.9,23.4,14.66667,10.96667,15.45,10.96667,724,125,9,79.20726,371,32,233,32,2537
107,4169277482,Sceloporus megalepidurus,19.65,-98.11,5,1979,11.85417,14.29167,69.37702,166.54863,21.4,0.8,20.6,13,9.55,13.61667,9.55,837,148,12,80.47205,427,39,266,39,2802
108,1039465422,Sceloporus megalepidurus,19.4,-97.6667,8,1975,12.8125,15.675,70.60811,180.44293,22.9,0.7,22.2,14.18333,10.28333,14.66667,10.28333,536,104,7,74.0965,257,27,210,27,2600
109,1894929367,Sceloporus megalepidurus,19.158333,-98.341667,,,16.4625,18.15833,70.65499,178.44182,28.7,3,25.7,17.41667,14.1,18.68333,14.1,810,158,5,96.09969,459,20,255,20,2213
110,4168592030,Sceloporus megalepidurus,19.508333,-97.358333,,,14.1375,16.30833,68.2357,210.75755,25.1,1.2,23.9,15.8,11.21667,16.28333,11.21667,498,92,7,73.85319,223,28,178,28,2357
111,1894929361,Sceloporus megalepidurus,18.991667,-97.458333,,,12.34583,17.39167,72.76848,157.80394,23.7,-0.2,23.9,13.21667,10.21667,14.21667,10.21667,574,110,7,77.99594,278,27,214,27,2531
112,1894929421,Sceloporus megalepidurus,18.675,-97.375,,,14.09583,13.875,68.01471,177.78253,24.5,4.1,20.4,15.08333,11.8,16.2,11.78333,539,106,6,84.62093,264,24,195,28,2178
113,1894936143,Sceloporus megalepidurus,19.501943,-97.347507,,,14.1875,16.44167,68.22269,208.60057,25.3,1.2,24.1,15.81667,11.3,16.33333,11.3,509,93,8,73.70741,227,29,179,29,2354
114,1894929372,Sceloporus megalepidurus,18.908333,-98.441667,,,19.30833,17.08333,72.69504,164.31445,30.8,7.3,23.5,20.26667,17.13333,21.31667,17.13333,856,174,3,99.82213,495,19,268,19,1854
115,4168583598,Sceloporus megalepidurus,19.091667,-98.208333,,,16.6875,17.34167,72.86414,181.63556,27.9,4.1,23.8,17.93333,14.18333,18.73333,14.18333,812,167,5,95.45696,451,18,274,18,2187
116,1894929472,Sceloporus megalepidurus,19.575,-97.258333,,,13.77083,15.825,67.91845,195.45355,24.7,1.4,23.3,14.91667,11.11667,15.86667,11.11667,667,129,12,72.25135,308,49,206,49,2397
117,1894929392,Sceloporus megalepidurus,18.591667,-97.591667,,,17.79167,15.81667,68.76811,195.3183,29.1,6.1,23,19.55,15.21667,20.03333,15.21667,502,111,3,89.05508,247,16,209,16,1914
118,4168595211,Sceloporus megalepidurus,18.775,-97.358333,,,11.82083,14.49167,71.03758,157.31351,22.2,1.8,20.4,12.56667,9.85,13.73333,9.8,600,114,11,76.0742,294,38,203,47,2528
119,2630301016,Sceloporus megalepidurus,19.641667,-97.108333,,,12.51667,11.61667,62.4552,195.64966,21.5,2.9,18.6,13.63333,10.71667,14.65,9.85,1005,203,31,68.71919,465,98,255,98,2423
120,1894929437,Sceloporus megalepidurus,18.708333,-97.325,,,15.1875,13.04167,63.92974,210.37979,25.5,5.1,20.4,16.1,13.56667,17.63333,12.43333,761,139,14,77.13396,363,50,243,63,1928
121,1894929396,Sceloporus megalepidurus,19.425,-98.141667,,,14.45,17.51667,71.20596,182.8934,25.9,1.3,24.6,15.66667,11.95,16.51667,11.95,746,133,7,83.86517,393,26,251,26,2422
122,4168591357,Sceloporus megalepidurus,18.475,-98.925,,,22.625,15.53333,74.67948,126.89476,33.4,12.6,20.8,22.81667,22.01667,24.33333,21.26667,1010,213,3,106.45014,619,16,92,18,1594
123,4168590037,Sceloporus megalepidurus,18.341667,-98.608333,7,1993,24.19167,16.73333,72.75362,160.57896,35.7,12.7,23,24.76667,23.3,26.31667,22.3,816,166,3,104.20683,477,12,251,21,1208
124,2630300340,Sceloporus megalepidurus,19.508333,-97.325,,,14.175,16.81667,68.36043,203.05061,25.6,1,24.6,15.4,11.4,16.33333,11.4,554,101,10,69.64465,241,39,185,39,2366
